row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,117.653.457.317,89.399.011.731,117653457317.0,89399011731.0
Tiền chỉ hỗ trợ người lao động nghĩ việc (*),Tiền chỉ hỗ trợ người lao động nghĩ việc (*),Tiền chỉ hỗ trợ người lao động nghĩ việc (*),53.574.127.500,53.446.314.500,53574127500.0,53446314500.0
Trao đổi nguyên vật liệu với bên liên quan (Thuyết minh số 29),Trao đổi nguyên vật liệu với bên liên quan (Thuyết minh số 29),Trao đổi nguyên vật liệu với bên liên quan (Thuyết minh số 29),30.909.405.088,-,30909405088.0,
Phải thu khác,Phải thu khác,Phải thu khác,33.169.924.729,35.952.697.231,33169924729.0,35952697231.0
Dài hạn,Dài hạn,Dài hạn,16.992.215.835,12.441.761.361,16992215835.0,12441761361.0
"Ký quỹ, ký cược","Ký quỹ, ký cược","Ký quỹ, ký cược",16.992.215.835,12.441.761.361,16992215835.0,12441761361.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,134.645.673.152,101.840.773.092,134645673152.0,101840773092.0
