row_label_raw,row_label_full,col_0,Số cuối năm > Giá trị,Số cuối năm > Số có khả năng trả nợ,Số đầu năm > Giá trị,Số đầu năm > Số có khả năng trả nợ,numeric__Số cuối năm > Giá trị,numeric__Số cuối năm > Số có khả năng trả nợ,numeric__Số đầu năm > Giá trị,numeric__Số đầu năm > Số có khả năng trả nợ
Phải trả cho người bán,Phải trả cho người bán,Phải trả cho người bán,1.017.206.862.338,1.017.206.862.338,1.058.346.681.467,1.058.346.681.467,1017206862338.0,1017206862338.0,1058346681467.0,1058346681467.0
Phải trả cho bên liên quan(Thuyết minh số 29),Phải trả cho bên liên quan(Thuyết minh số 29),Phải trả cho bên liên quan(Thuyết minh số 29),350.447.860.477,350.447.860.477,212.378.724.364,212.378.724.364,350447860477.0,350447860477.0,212378724364.0,212378724364.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,1.367.654.722.815,1.367.654.722.815,1.270.725.405.831,1.270.725.405.831,1367654722815.0,1367654722815.0,1270725405831.0,1270725405831.0
