row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__TÀI SẢN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
200,200,200,B. TÀI SẢN DÀI HẠN,,7.726.932.199.488,8.233.616.418.710,,,7726932199488.0,8233616418710.0
210,210,210,I. Phải thu dài hạn,,16.992.215.835,12.441.761.361,,,16992215835.0,12441761361.0
216,216,216,1. Phải thu dài hạn khác,7,16.992.215.835,12.441.761.361,,7.0,16992215835.0,12441761361.0
220,220,220,II. Tài sản cố định,,6.334.247.096.345,6.859.092.965.728,,,6334247096345.0,6859092965728.0
221,221,221,1. Tài sản cố định hữu hình,10,6.239.092.026.311,6.760.638.072.814,,10.0,6239092026311.0,6760638072814.0
222,222,222,Nguyên giá,,13.590.856.258.959,13.535.483.075.182,,,13590856258959.0,13535483075182.0
223,223,223,Giá trị hao mòn lũy kế,,(7.351.764.232.648),(6.774.845.002.368),,,-7351764232648.0,-6774845002368.0
227,227,227,2. Tài sản cố định vô hình,11,95.155.070.034,98.454.892.914,,11.0,95155070034.0,98454892914.0
228,228,228,Nguyên giá,,131.475.796.263,131.640.796.263,,,131475796263.0,131640796263.0
229,229,229,Giá trị hao mòn lũy kế,,(36.320.726.229),(33.185.903.349),,,-36320726229.0,-33185903349.0
240,240,240,III. Tài sản dở dang dài hạn,,934.830.994.841,974.045.526.770,,,934830994841.0,974045526770.0
242,242,242,1. Chi phí xây dựng cơ bản dở dang,12,934.830.994.841,974.045.526.770,,12.0,934830994841.0,974045526770.0
250,250,250,IV. Đầu tư tài chính dài hạn,5.2,50.958.000.000,45.673.000.000,,52.0,50958000000.0,45673000000.0
251,251,251,1. Đầu tư vào công ty con,,19.500.000.000,19.500.000.000,,,19500000000.0,19500000000.0
253,253,253,2. Đầu tư góp vốn vào đơn vị khác,,56.000.000.000,56.000.000.000,,,56000000000.0,56000000000.0
254,254,254,3. Dự phòng đầu tư tài chính dài hạn,,(24.542.000.000),(29.827.000.000),,,-24542000000.0,-29827000000.0
260,260,260,V. Tài sản dài hạn khác,,389.903.892.467,342.363.164.851,,,389903892467.0,342363164851.0
261,261,261,1. Chi phí trả trước dài hạn,9,257.026.380.855,223.114.210.030,,9.0,257026380855.0,223114210030.0
262,262,262,2. Tài sản thuế thu nhập hoãn lại,28.3,8.582.185.951,7.824.114.066,,283.0,8582185951.0,7824114066.0
263,263,263,"3. Thiết bị vật tư, phụ tùng thay thế dài hạn",,124.295.325.661,111.424.840.755,,,124295325661.0,111424840755.0
270,270,270,TỔNG CỘNG TÀI SẢN,,10.034.703.245.405,10.283.501.503.297,,,10034703245405.0,10283501503297.0
