row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Nội dung nghiệp vụ,Số cuối năm,VND Số đầu năm,numeric__Mối quan hệ,numeric__Nội dung nghiệp vụ,numeric__Số cuối năm,numeric__VND Số đầu năm
Phải thu ngắn hạn của khách hàng,Phải thu ngắn hạn của khách hàng,Phải thu ngắn hạn của khách hàng,Phải thu ngắn hạn của khách hàng,Phải thu ngắn hạn của khách hàng,Phải thu ngắn hạn của khách hàng,Phải thu ngắn hạn của khách hàng,,,,
Công ty Cổ phần Xi Măng Hạ Long,Phải thu ngắn hạn của khách hàng > Công ty Cổ phần Xi Măng Hạ Long,Công ty Cổ phần Xi Măng Hạ Long,Đơn vị thành viên trong cùng Tổng Công ty,Bán clinker,1.374.131.522,-,,,1374131522.0,
Công ty TNHH Siam City Cement Việt Nam,Phải thu ngắn hạn của khách hàng > Công ty TNHH Siam City Cement Việt Nam,Công ty TNHH Siam City Cement Việt Nam,Đơn vị thành viên trong cùng Tổng Công ty,Bán cát,166.650.000,249.975.000,,,166650000.0,249975000.0
,,,,,1.540.781.522,249.975.000,,,1540781522.0,249975000.0
Phải thu ngắn hạn khác,Phải thu ngắn hạn khác,Phải thu ngắn hạn khác,Phải thu ngắn hạn khác,Phải thu ngắn hạn khác,Phải thu ngắn hạn khác,Phải thu ngắn hạn khác,,,,
Công ty Cổ phần Xi Măng Hạ Long,Phải thu ngắn hạn khác > Công ty Cổ phần Xi Măng Hạ Long,Công ty Cổ phần Xi Măng Hạ Long,Đơn vị thành viên trong cùng Tổng Công ty,Trao đổi clinker,30.909.405.088,-,,,30909405088.0,
Trả trước cho người bán ngắn hạn,Trả trước cho người bán ngắn hạn,Trả trước cho người bán ngắn hạn,Trả trước cho người bán ngắn hạn,Trả trước cho người bán ngắn hạn,Trả trước cho người bán ngắn hạn,Trả trước cho người bán ngắn hạn,,,,
Công ty Tư vấn Đầu tư Phát triển Xi măng,Trả trước cho người bán ngắn hạn > Công ty Tư vấn Đầu tư Phát triển Xi măng,Công ty Tư vấn Đầu tư Phát triển Xi măng,Đơn vị thành viên trong cùng Tổng Công ty,Phí tư vấn,149.835.000,513.946.000,,,149835000.0,513946000.0
