row_label_raw,row_label_full,col_0,2015VND,2014VND,numeric__2015VND,numeric__2014VND
Lợi nhuận kế toán trước thuế,Lợi nhuận kế toán trước thuế,Lợi nhuận kế toán trước thuế,2.125.486.087.371,58.510.984.976,2125486087371.0,58510984976.0
Thuế tính theo thuế suất của Công ty,Thuế tính theo thuế suất của Công ty,Thuế tính theo thuế suất của Công ty,467.606.939.222,12.872.416.695,467606939222.0,12872416695.0
Chi phí không được khấu trừ thuế,Chi phí không được khấu trừ thuế,Chi phí không được khấu trừ thuế,626.196.215,180.288.524,626196215.0,180288524.0
Ảnh hưởng do chênh lệch thuế suất của cổ tức điều chuyển từ nước ngoài,Ảnh hưởng do chênh lệch thuế suất của cổ tức điều chuyển từ nước ngoài,Ảnh hưởng do chênh lệch thuế suất của cổ tức điều chuyển từ nước ngoài,178.062.188,192.524.139,178062188.0,192524139.0
Thu nhập không bị tính thuế,Thu nhập không bị tính thuế,Thu nhập không bị tính thuế,(356.735.158.926),(360.285.579.715),-356735158926.0,-360285579715.0
Ảnh hưởng do chênh lệch thuế suất của biến động tạm thời,Ảnh hưởng do chênh lệch thuế suất của biến động tạm thời,Ảnh hưởng do chênh lệch thuế suất của biến động tạm thời,17.900.332.514,-,17900332514.0,
Biến động chênh lệch tạm thời được khấu trừ chưa ghi nhận,Biến động chênh lệch tạm thời được khấu trừ chưa ghi nhận,Biến động chênh lệch tạm thời được khấu trừ chưa ghi nhận,179.003.325.137,154.051.984.330,179003325137.0,154051984330.0
Dự phòng thiếu năm trước,Dự phòng thiếu năm trước,Dự phòng thiếu năm trước,-,4.351.731.437,,4351731437.0
Tài sản thuế thu nhập hoãn lại chưa được ghi nhận,Tài sản thuế thu nhập hoãn lại chưa được ghi nhận,Tài sản thuế thu nhập hoãn lại chưa được ghi nhận,-,188.636.634.590,,188636634590.0
Lỗ tính thuế được sử dụng mà trước đây chưa ghi nhận tài sản thuế thu nhập hoãn lại,Lỗ tính thuế được sử dụng mà trước đây chưa ghi nhận tài sản thuế thu nhập hoãn lại,Lỗ tính thuế được sử dụng mà trước đây chưa ghi nhận tài sản thuế thu nhập hoãn lại,(238.096.932.221),-,-238096932221.0,
,,,70.482.764.129,-,70482764129.0,
