row_label_raw,row_label_full,col_0,31/12/2015VND,1/1/2015VNDĐã phân loại lại,numeric__31/12/2015VND,numeric__1/1/2015VNDĐã phân loại lại
Các công ty con thuộc Khối xăng dầu trực thuộc,Các công ty con thuộc Khối xăng dầu trực thuộc,Các công ty con thuộc Khối xăng dầu trực thuộc,3.166.453.085.897,4.641.919.202.153,3166453085897.0,4641919202153.0
Công ty TNHH MTV Petrolimex Singapore,Công ty TNHH MTV Petrolimex Singapore,Công ty TNHH MTV Petrolimex Singapore,1.339.501.930.337,804.846.715.462,1339501930337.0,804846715462.0
Công ty TNHH MTV Petrolimex Lào,Công ty TNHH MTV Petrolimex Lào,Công ty TNHH MTV Petrolimex Lào,193.462.187.356,279.074.287.090,193462187356.0,279074287090.0
Công ty Xuất nhập khẩu Sok Kong,Công ty Xuất nhập khẩu Sok Kong,Công ty Xuất nhập khẩu Sok Kong,79.485.286.885,296.437.893.589,79485286885.0,296437893589.0
Lao State Fuel Company (LSFC),Lao State Fuel Company (LSFC),Lao State Fuel Company (LSFC),64.051.417.683,66.267.615.351,64051417683.0,66267615351.0
Totsa Total Oil Trading SA,Totsa Total Oil Trading SA,Totsa Total Oil Trading SA,59.168.544.479,106.348.289.487,59168544479.0,106348289487.0
"Kampuchea Tela Co., Ltd.","Kampuchea Tela Co., Ltd.","Kampuchea Tela Co., Ltd.",3.730.454.089,39.034.516.534,3730454089.0,39034516534.0
"Bright Victory MK Petro I/E Co., Ltd.","Bright Victory MK Petro I/E Co., Ltd.","Bright Victory MK Petro I/E Co., Ltd.",-,72.128.509.839,,72128509839.0
,,,4.905.852.906.726,6.306.057.029.505,4905852906726.0,6306057029505.0
