row_label_raw,row_label_full,col_0,Năm nay,Đơn vị tính: VND,numeric__Năm nay,numeric__Đơn vị tính: VND
Giá vốn cho thuê đất và cơ sở hạ tầng cho thuê,Giá vốn cho thuê đất và cơ sở hạ tầng cho thuê,Giá vốn cho thuê đất và cơ sở hạ tầng cho thuê,1.074.791.528.600,795.075.873.614,1074791528600.0,795075873614.0
Giá vốn nhà xưởng đã bán,Giá vốn nhà xưởng đã bán,Giá vốn nhà xưởng đã bán,34.702.809.895,78.438.375.894,34702809895.0,78438375894.0
"Giá vốn cho thuê kho, nhà xưởng và văn phòng","Giá vốn cho thuê kho, nhà xưởng và văn phòng","Giá vốn cho thuê kho, nhà xưởng và văn phòng",13.180.171.869,12.048.779.501,13180171869.0,12048779501.0
Giá vốn chuyển nhượng bất động sản,Giá vốn chuyển nhượng bất động sản,Giá vốn chuyển nhượng bất động sản,113.273.436.721,45.116.512.748,113273436721.0,45116512748.0
Giá vốn dịch vụ đã cung cấp,Giá vốn dịch vụ đã cung cấp,Giá vốn dịch vụ đã cung cấp,127.208.875.161,91.664.442.993,127208875161.0,91664442993.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,1.363.156.822.246,1.022.343.984.750,1363156822246.0,1022343984750.0
