row_label_raw,row_label_full,col_0,Số cuối năm > Giá gốc,Số cuối năm > Giá trị hợp lý,Số cuối năm > Dự phòng,Số đầu năm > Giá gốc,Số đầu năm > Giá trị hợp lý,Số đầu năm > Dự phòng,numeric__Số cuối năm > Giá gốc,numeric__Số cuối năm > Giá trị hợp lý,numeric__Số cuối năm > Dự phòng,numeric__Số đầu năm > Giá gốc,numeric__Số đầu năm > Giá trị hợp lý,numeric__Số đầu năm > Dự phòng
Chứng khoán kinh doanh - Cổ phiếu (*),Chứng khoán kinh doanh - Cổ phiếu (*),Chứng khoán kinh doanh - Cổ phiếu (*),7.490.461.369,874.095.600,(6.616.365.769),7.490.461.369,955.261.620,(6.535.199.749),7490461369.0,874095600.0,-6616365769.0,7490461369.0,955261620.0,-6535199749.0
Đầu tư nằm giữ đến ngày đáo hạn (**),Đầu tư nằm giữ đến ngày đáo hạn (**),Đầu tư nằm giữ đến ngày đáo hạn (**),2.000.000.000,2.000.000.000,-,2.000.000.000,2.000.000.000,-,2000000000.0,2000000000.0,,2000000000.0,2000000000.0,
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,9.490.461.369,2.874.095.600,(6.616.365.769),9.490.461.369,2.955.261.620,(6.535.199.749),9490461369.0,2874095600.0,-6616365769.0,9490461369.0,2955261620.0,-6535199749.0
