row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Năm nay,Đơn vị tính: VND > Năm trước,numeric__Đơn vị tính: VND > Năm nay,numeric__Đơn vị tính: VND > Năm trước
Chi phí lãi vay,Chi phí lãi vay,Chi phí lãi vay,195.685.878.594,200.751.707.293,195685878594.0,200751707293.0
Trích lập/ (hoàn nhập) dự phòng giảm giá các khoản đầu tư tài chính,Trích lập/ (hoàn nhập) dự phòng giảm giá các khoản đầu tư tài chính,Trích lập/ (hoàn nhập) dự phòng giảm giá các khoản đầu tư tài chính,4.636.542.033,(21.952.306.313),4636542033.0,-21952306313.0
Chi phí tài chính khác,Chi phí tài chính khác,Chi phí tài chính khác,22.298.121.594,15.094.815.873,22298121594.0,15094815873.0
TỔNG CỔNG,TỔNG CỔNG,TỔNG CỔNG,222.620.542.221,193.894.216.853,222620542221.0,193894216853.0
