row_label_raw,row_label_full,col_0,31/12/2021VND,1/1/2021VND,numeric__31/12/2021VND,numeric__1/1/2021VND
Chi phí lãi vay,Chi phí lãi vay,Chi phí lãi vay,,475.783.426,,475783426.0
Kinh phí công đoàn,Kinh phí công đoàn,Kinh phí công đoàn,2.679.707.879,2.237.423.806,2679707879.0,2237423806.0
"Bảo hiểm xã hội, bảo hiểm y tế, thất nghiệp","Bảo hiểm xã hội, bảo hiểm y tế, thất nghiệp","Bảo hiểm xã hội, bảo hiểm y tế, thất nghiệp",3.034.396.658,1.557.745.155,3034396658.0,1557745155.0
"Nhận ký quỹ, ký cược ngắn hạn","Nhận ký quỹ, ký cược ngắn hạn","Nhận ký quỹ, ký cược ngắn hạn",9.920.970.426,1.903.907.427,9920970426.0,1903907427.0
"Phải trả các đội xây lắp, ban chi huy công trình","Phải trả các đội xây lắp, ban chi huy công trình","Phải trả các đội xây lắp, ban chi huy công trình",9.772.179.862,6.248.761.839,9772179862.0,6248761839.0
Phải trả tiền bảo trì dự án bắt động sản,Phải trả tiền bảo trì dự án bắt động sản,Phải trả tiền bảo trì dự án bắt động sản,29.075.522.927,27.459.574.184,29075522927.0,27459574184.0
Phải trả tiền giải phóng mặt bằng nhận từ chủ đầu tư chưa quyết toán,Phải trả tiền giải phóng mặt bằng nhận từ chủ đầu tư chưa quyết toán,Phải trả tiền giải phóng mặt bằng nhận từ chủ đầu tư chưa quyết toán,57.672.950,10.757.338.000,57672950.0,10757338000.0
Vay ngắn hạn từ các cá nhân (*),Vay ngắn hạn từ các cá nhân (*),Vay ngắn hạn từ các cá nhân (*),22.850.000.000,,22850000000.0,
"Các khoản phải trả, phải nộp khác","Các khoản phải trả, phải nộp khác","Các khoản phải trả, phải nộp khác",16.706.229.165,7.857.959.816,16706229165.0,7857959816.0
,,,94.096.679.867,58.498.493.653,94096679867.0,58498493653.0
