row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,31/12/2021 VND,1/1/2021 VND,numeric__Mã số,numeric__Thuyết minh,numeric__31/12/2021 VND,numeric__1/1/2021 VND
Bất động sản đầu tư,Bất động sản đầu tư,Bất động sản đầu tư,230,16,221.087.291.258,221.255.062.764,230.0,16.0,221087291258.0,221255062764.0
Nguyên giá,Nguyên giá,Nguyên giá,231,,276.243.994.329,264.880.188.533,231.0,,276243994329.0,264880188533.0
Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,232,,(55.156.703.071),(43.625.125.769),232.0,,-55156703071.0,-43625125769.0
Tài sản dở dang dài hạn,Tài sản dở dang dài hạn,Tài sản dở dang dài hạn,240,,379.876.492.995,378.813.660.882,240.0,,379876492995.0,378813660882.0
Xây dựng cơ bản dở dang,Xây dựng cơ bản dở dang,Xây dựng cơ bản dở dang,242,17,379.876.492.995,378.813.660.882,242.0,17.0,379876492995.0,378813660882.0
Đầu tư tài chính dài hạn,Đầu tư tài chính dài hạn,Đầu tư tài chính dài hạn,250,,638.667.149.476,81.344.573.396,250.0,,638667149476.0,81344573396.0
Đầu tư vào công ty liên kết,Đầu tư vào công ty liên kết,Đầu tư vào công ty liên kết,252,7(b),426.443.764.437,78.175.694.461,252.0,,426443764437.0,78175694461.0
Đầu tư góp vốn vào đơn vị khác,Đầu tư góp vốn vào đơn vị khác,Đầu tư góp vốn vào đơn vị khác,253,7(c),214.821.770.000,4.821.770.000,253.0,,214821770000.0,4821770000.0
Dự phòng đầu tư tài chính dài hạn,Dự phòng đầu tư tài chính dài hạn,Dự phòng đầu tư tài chính dài hạn,254,,(2.598.384.961),(1.652.891.065),254.0,,-2598384961.0,-1652891065.0
Tài sản dài hạn khác,Tài sản dài hạn khác,Tài sản dài hạn khác,260,,689.269.995.429,433.886.555.598,260.0,,689269995429.0,433886555598.0
Chi phí trả trước dài hạn,Chi phí trả trước dài hạn,Chi phí trả trước dài hạn,261,18(b),400.788.211.984,136.406.946.486,261.0,,400788211984.0,136406946486.0
Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,262,19,23.247.747.020,13.597.369.411,262.0,19.0,23247747020.0,13597369411.0
Lợi thế thương mại,Lợi thế thương mại,Lợi thế thương mại,269,20,265.234.036.425,283.882.239.701,269.0,20.0,265234036425.0,283882239701.0
TỔNG CỘNG TÀI SẢN(270 = 100 + 200),TỔNG CỘNG TÀI SẢN(270 = 100 + 200),TỔNG CỘNG TÀI SẢN(270 = 100 + 200),270,,18.687.035.417.527,10.721.668.093.118,270.0,,18687035417527.0,10721668093118.0
