row_label_raw,row_label_full,col_0,Thời gian quá hạn,31/12/2021 > Giá gốc VND,31/12/2021 > Dự phòng VND,31/12/2021 > Giá trị có thể thu hồi VND,Thời gian quá hạn_1,1/1/2021 > Giá gốc VND,1/1/2021 > Dự phòng VND,1/1/2021 > Giá trị có thể thu hồi VND,numeric__Thời gian quá hạn,numeric__31/12/2021 > Giá gốc VND,numeric__31/12/2021 > Dự phòng VND,numeric__31/12/2021 > Giá trị có thể thu hồi VND,numeric__Thời gian quá hạn_1,numeric__1/1/2021 > Giá gốc VND,numeric__1/1/2021 > Dự phòng VND,numeric__1/1/2021 > Giá trị có thể thu hồi VND
Nợ quá hạn,Nợ quá hạn,Nợ quá hạn,Nợ quá hạn,Nợ quá hạn,Nợ quá hạn,Nợ quá hạn,Nợ quá hạn,Nợ quá hạn,Nợ quá hạn,Nợ quá hạn,,,,,,,,
Phải thu Trần Nhung (Đội xây lắp số 3),Nợ quá hạn > Phải thu Trần Nhung (Đội xây lắp số 3),Phải thu Trần Nhung (Đội xây lắp số 3),Trên 3 năm,2.151.632.200,(2.151.632.200),-,Trên 3 năm,2.151.632.200,(2.151.632.200),-,,2151632200.0,-2151632200.0,,,2151632200.0,-2151632200.0,
Phải thu Phan Ngọc Tiến (Đội xây lắp số 1),Nợ quá hạn > Phải thu Phan Ngọc Tiến (Đội xây lắp số 1),Phải thu Phan Ngọc Tiến (Đội xây lắp số 1),Trên 3 năm,418.555.690,(418.555.690),-,Trên 3 năm,418.555.690,(418.555.690),-,,418555690.0,-418555690.0,,,418555690.0,-418555690.0,
Phải thu Công ty Cổ phần Quốc tế Nachi,Nợ quá hạn > Phải thu Công ty Cổ phần Quốc tế Nachi,Phải thu Công ty Cổ phần Quốc tế Nachi,Từ 1 đến 2 năm,101.292.413,(50.646.207),50.646.206,Dưới 1 năm,101.292.413,-,101.292.413,,101292413.0,-50646207.0,50646206.0,,101292413.0,,101292413.0
Phải thu Tổng Công ty Đầu tư và Phát triển Công nghiệp,Nợ quá hạn > Phải thu Tổng Công ty Đầu tư và Phát triển Công nghiệp,Phải thu Tổng Công ty Đầu tư và Phát triển Công nghiệp,Dưới 1 năm,614.880.000,(430.416.000),184.464.000,-,-,-,-,,614880000.0,-430416000.0,184464000.0,,,,
Phải thu ngắn hạn của khách hàng,Nợ quá hạn > Phải thu ngắn hạn của khách hàng,Phải thu ngắn hạn của khách hàng,Từ 2 đến trên 3 năm,8.365.642.492,(4.870.703.283),3.494.939.209,Từ 2 đến trên 3 năm,6.026.750.539,(5.978.533.344),48.217.195,,8365642492.0,-4870703283.0,3494939209.0,,6026750539.0,-5978533344.0,48217195.0
,,,,11.652.002.795,(7.921.953.380),3.730.049.415,,8.698.230.842,(8.548.721.234),149.509.608,,11652002795.0,-7921953380.0,3730049415.0,,8698230842.0,-8548721234.0,149509608.0
