row_label_raw,row_label_full,Dự án Trang trại Điện gió Trà Vinh - Công ty TNHH Vestas Wind Technology Việt Nam,31/12/2021VND > 15.502.374.676,1/1/2021VND > 35.158.965.918,numeric__31/12/2021VND > 15.502.374.676,numeric__1/1/2021VND > 35.158.965.918
"Dự án Nhà máy Điện gió Ia Pét - Đak Đoa 1, Nhà máy Điện gió Ia Pét - Đak Đoa 2 - Công ty Cổ phần Phong điện IA Pét Đak Đoa số một và Công ty Cổ phần Phong điện IA Pét Đak Đoa số hai","Dự án Nhà máy Điện gió Ia Pét - Đak Đoa 1, Nhà máy Điện gió Ia Pét - Đak Đoa 2 - Công ty Cổ phần Phong điện IA Pét Đak Đoa số một và Công ty Cổ phần Phong điện IA Pét Đak Đoa số hai","Dự án Nhà máy Điện gió Ia Pét - Đak Đoa 1, Nhà máy Điện gió Ia Pét - Đak Đoa 2 - Công ty Cổ phần Phong điện IA Pét Đak Đoa số một và Công ty Cổ phần Phong điện IA Pét Đak Đoa số hai",-,20.190.034.962,,20190034962.0
,,,15.502.374.676,55.349.000.880,15502374676.0,55349000880.0
