row_label_raw,row_label_full,"Tiền chi mua sắm, xây dựng tài sản cố định và tài sản dài hạn khác",21,(3.991.157.635.137),(932.673.645.400),numeric__21,numeric__(3.991.157.635.137),numeric__(932.673.645.400)
"Tiền thu từ thanh lý, nhượng bán tài sản cố định và các tài sản dài hạn khác","Tiền thu từ thanh lý, nhượng bán tài sản cố định và các tài sản dài hạn khác","Tiền thu từ thanh lý, nhượng bán tài sản cố định và các tài sản dài hạn khác",22,3.323.825.909,2.560.492.763,22.0,3323825909.0,2560492763.0
Tiền chi cho vay và gửi tiền gửi có kỳ hạn trên ba tháng,Tiền chi cho vay và gửi tiền gửi có kỳ hạn trên ba tháng,Tiền chi cho vay và gửi tiền gửi có kỳ hạn trên ba tháng,23,(293.247.266.517),(119.517.828.822),23.0,-293247266517.0,-119517828822.0
"Tiền thu hồi cho vay, nhận lại tiền gửi có kỳ hạn trên ba tháng","Tiền thu hồi cho vay, nhận lại tiền gửi có kỳ hạn trên ba tháng","Tiền thu hồi cho vay, nhận lại tiền gửi có kỳ hạn trên ba tháng",24,211.846.680.542,238.626.756.051,24.0,211846680542.0,238626756051.0
Tiền chi đầu tư góp vốn vào các đơn vị khác,Tiền chi đầu tư góp vốn vào các đơn vị khác,Tiền chi đầu tư góp vốn vào các đơn vị khác,25,(925.126.863.980),(461.568.151.925),25.0,-925126863980.0,-461568151925.0
Tiền thu hồi đầu tư góp vốn vào các đơn vị khác,Tiền thu hồi đầu tư góp vốn vào các đơn vị khác,Tiền thu hồi đầu tư góp vốn vào các đơn vị khác,26,,375.104.955.112,26.0,,375104955112.0
"Tiền thu lãi tiền gửi, cổ tức và nhận phân phối lợi nhuận","Tiền thu lãi tiền gửi, cổ tức và nhận phân phối lợi nhuận","Tiền thu lãi tiền gửi, cổ tức và nhận phân phối lợi nhuận",27,44.927.852.386,41.096.395.643,27.0,44927852386.0,41096395643.0
Lưu chuyển tiền thuần từ hoạt động đầu tư,Lưu chuyển tiền thuần từ hoạt động đầu tư,Lưu chuyển tiền thuần từ hoạt động đầu tư,30,(4.949.433.406.797),(856.371.026.578),30.0,-4949433406797.0,-856371026578.0
