row_label_raw,row_label_full,col_0,2021VND,2020VND,numeric__2021VND,numeric__2020VND
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,378.813.660.882,1.178.758.313.911,378813660882.0,1178758313911.0
Tăng trong năm,Tăng trong năm,Tăng trong năm,5.434.531.262.369,842.829.059.944,5434531262369.0,842829059944.0
Tăng do mua công ty con,Tăng do mua công ty con,Tăng do mua công ty con,241.529.406.987,-,241529406987.0,
Chuyển sang tài sản cố định hữu hình,Chuyển sang tài sản cố định hữu hình,Chuyển sang tài sản cố định hữu hình,(5.652.029.391.745),(1.627.641.032.830),-5652029391745.0,-1627641032830.0
Chuyển sang chi phí trả trước dài hạn,Chuyển sang chi phí trả trước dài hạn,Chuyển sang chi phí trả trước dài hạn,(12.777.371.500),(14.318.294.366),-12777371500.0,-14318294366.0
Chuyển sang chi phí trả trước ngắn hạn,Chuyển sang chi phí trả trước ngắn hạn,Chuyển sang chi phí trả trước ngắn hạn,(408.056.128),-,-408056128.0,
Phân loại sang hàng tồn kho,Phân loại sang hàng tồn kho,Phân loại sang hàng tồn kho,-,(1.375.760.643),,-1375760643.0
Biến động khác,Biến động khác,Biến động khác,(9.783.017.870),561.374.866,-9783017870.0,561374866.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,379.876.492.995,378.813.660.882,379876492995.0,378813660882.0
Các công trình xây dựng cơ bản dở dang lớn như sau:,Các công trình xây dựng cơ bản dở dang lớn như sau:,Các công trình xây dựng cơ bản dở dang lớn như sau:,Các công trình xây dựng cơ bản dở dang lớn như sau:,Các công trình xây dựng cơ bản dở dang lớn như sau:,,
,,,31/12/2021VND,1/1/2021VND,,
Xây dựng cơ bản,Xây dựng cơ bản,Xây dựng cơ bản,Xây dựng cơ bản,Xây dựng cơ bản,,
Dự án khai thác lộ thiên khoáng sản Niken - Đồng,Xây dựng cơ bản > Dự án khai thác lộ thiên khoáng sản Niken - Đồng,Dự án khai thác lộ thiên khoáng sản Niken - Đồng,316.686.044.938,-,316686044938.0,
Dự án Thủy điện Bảo Lạc A,Xây dựng cơ bản > Dự án Thủy điện Bảo Lạc A,Dự án Thủy điện Bảo Lạc A,12.705.738.317,-,12705738317.0,
Dự án Nhà máy Điện gió Liên Lập,Xây dựng cơ bản > Dự án Nhà máy Điện gió Liên Lập,Dự án Nhà máy Điện gió Liên Lập,-,153.254.278.611,,153254278611.0
Dự án Nhà máy Điện gió Phong Huy,Xây dựng cơ bản > Dự án Nhà máy Điện gió Phong Huy,Dự án Nhà máy Điện gió Phong Huy,-,84.869.299.901,,84869299901.0
Dự án Nhà máy Điện gió Phong Nguyên,Xây dựng cơ bản > Dự án Nhà máy Điện gió Phong Nguyên,Dự án Nhà máy Điện gió Phong Nguyên,-,126.941.143.043,,126941143043.0
Dự án khác,Xây dựng cơ bản > Dự án khác,Dự án khác,43.296.484.554,12.001.607.457,43296484554.0,12001607457.0
Mua sắm máy móc,Mua sắm máy móc,Mua sắm máy móc,Mua sắm máy móc,Mua sắm máy móc,,
"Mua sắm tài sản cố định, dụng cụ thi công","Mua sắm máy móc > Mua sắm tài sản cố định, dụng cụ thi công","Mua sắm tài sản cố định, dụng cụ thi công",1.200.000.000,-,1200000000.0,
Sửa chữa lớn tài sản cố định,Sửa chữa lớn tài sản cố định,Sửa chữa lớn tài sản cố định,Sửa chữa lớn tài sản cố định,Sửa chữa lớn tài sản cố định,,
Công trình khác,Sửa chữa lớn tài sản cố định > Công trình khác,Công trình khác,5.988.225.186,1.747.331.870,5988225186.0,1747331870.0
,,,379.876.492.995,378.813.660.882,379876492995.0,378813660882.0
