row_label_raw,row_label_full,col_0,31/12/2021VND,1/1/2021VND,numeric__31/12/2021VND,numeric__1/1/2021VND
Công ty Cổ phần Ứng dụng và Phát triển,Công ty Cổ phần Ứng dụng và Phát triển,Công ty Cổ phần Ứng dụng và Phát triển,Công ty Cổ phần Ứng dụng và Phát triển,Công ty Cổ phần Ứng dụng và Phát triển,,
Công nghệ Thông tin (AIT),Công ty Cổ phần Ứng dụng và Phát triển > Công nghệ Thông tin (AIT),Công nghệ Thông tin (AIT),28.171.359.760,-,28171359760.0,
Ban Quản lý Dự án Phát triển Điện lực,Công ty Cổ phần Ứng dụng và Phát triển > Ban Quản lý Dự án Phát triển Điện lực,Ban Quản lý Dự án Phát triển Điện lực,7.109.775.474,-,7109775474.0,
Ban Quản lý Dự án Đầu tư Xây dựng Quận,Ban Quản lý Dự án Đầu tư Xây dựng Quận,Ban Quản lý Dự án Đầu tư Xây dựng Quận,Ban Quản lý Dự án Đầu tư Xây dựng Quận,Ban Quản lý Dự án Đầu tư Xây dựng Quận,,
Nam Từ Liêm,Ban Quản lý Dự án Đầu tư Xây dựng Quận > Nam Từ Liêm,Nam Từ Liêm,7.048.288.000,-,7048288000.0,
Công ty Cổ phần Phong điện IA Pét Đak Doa số một,Ban Quản lý Dự án Đầu tư Xây dựng Quận > Công ty Cổ phần Phong điện IA Pét Đak Doa số một,Công ty Cổ phần Phong điện IA Pét Đak Doa số một,-,111.491.097.663,,111491097663.0
Công ty Cổ phần Phong điện IA Pét Đak Doa số hai,Ban Quản lý Dự án Đầu tư Xây dựng Quận > Công ty Cổ phần Phong điện IA Pét Đak Doa số hai,Công ty Cổ phần Phong điện IA Pét Đak Doa số hai,-,111.491.097.663,,111491097663.0
Công ty Cổ phần Điện gió IA Bang,Ban Quản lý Dự án Đầu tư Xây dựng Quận > Công ty Cổ phần Điện gió IA Bang,Công ty Cổ phần Điện gió IA Bang,-,108.446.126.693,,108446126693.0
Các khách hàng khác,Ban Quản lý Dự án Đầu tư Xây dựng Quận > Các khách hàng khác,Các khách hàng khác,19.235.870.204,154.516.614.210,19235870204.0,154516614210.0
,,,61.565.293.438,485.944.936.229,61565293438.0,485944936229.0
