row_label_raw,row_label_full,Mã số,CHỈ TIÊU,Thuyết minh,Năm 2025 > VND,Năm 2024 > VND,numeric__CHỈ TIÊU,numeric__Thuyết minh,numeric__Năm 2025 > VND,numeric__Năm 2024 > VND
01,01,01,1. Doanh thu bán hàng và cung cấp dịch vụ,25,6.126.192.800.004,4.049.207.198.655,,25.0,6126192800004.0,4049207198655.0
02,02,02,2. Các khoản giảm trừ doanh thu,26,184.425.084,10.975.976.068,,26.0,184425084.0,10975976068.0
10,10,10,3. Doanh thu thuần bán hàng và cung cấp dịch vụ,,6.126.008.374.920,4.038.231.222.587,,,6126008374920.0,4038231222587.0
11,11,11,4. Giá vốn hàng bán,27,5.917.017.332.287,3.834.551.479.112,,27.0,5917017332287.0,3834551479112.0
20,20,20,5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,,208.991.042.633,203.679.743.475,,,208991042633.0,203679743475.0
21,21,21,6. Doanh thu hoạt động tài chính,28,155.477.010.559,127.424.022.731,,28.0,155477010559.0,127424022731.0
22,22,22,7. Chi phí tài chính,29,85.428.892.723,79.339.055.995,,29.0,85428892723.0,79339055995.0
23,23,23,Trong đó: Chi phí lãi vay,,79.312.731.951,62.607.188.014,,,79312731951.0,62607188014.0
24,24,24,8. Phần lãi hoặc lỗ trong công ty liên kết,,2.748.104.584,23.948.559.231,,,2748104584.0,23948559231.0
25,25,25,9. Chi phí bán hàng,30,61.379.864.355,57.554.423.227,,30.0,61379864355.0,57554423227.0
26,26,26,10. Chi phí quản lý doanh nghiệp,31,86.241.110.780,85.198.612.278,,31.0,86241110780.0,85198612278.0
30,30,30,11. Lợi nhuận thuần từ hoạt động kinh doanh,,134.166.289.918,132.960.233.937,,,134166289918.0,132960233937.0
31,31,31,12. Thu nhập khác,32,6.509.500.043,5.255.536.504,,32.0,6509500043.0,5255536504.0
32,32,32,13. Chi phí khác,33,5.008.874.589,27.612.025.259,,33.0,5008874589.0,27612025259.0
40,40,40,14. Lợi nhuận khác,,1.500.625.454,(22.356.488.755),,,1500625454.0,-22356488755.0
50,50,50,15. Tổng lợi nhuận kế toán trước thuế,,135.666.915.372,110.603.745.182,,,135666915372.0,110603745182.0
51,51,51,16. Chi phí thuế thu nhập doanh nghiệp hiện hành,34,26.669.572.101,25.935.593.242,,34.0,26669572101.0,25935593242.0
52,52,52,17. Chi phí thuế thu nhập doanh nghiệp hoãn lại,35,3.895.927.046,(10.627.690.513),,35.0,3895927046.0,-10627690513.0
60,60,60,18. Lợi nhuận sau thuế thu nhập doanh nghiệp,,105.101.416.225,95.295.842.453,,,105101416225.0,95295842453.0
61,61,61,19. Lợi nhuận sau thuế của Công ty mẹ,,96.399.920.736,84.340.302.128,,,96399920736.0,84340302128.0
62,62,62,20. Lợi nhuận sau thuế của cổ đông không kiểm soát,,8.701.495.489,10.955.540.325,,,8701495489.0,10955540325.0
70,70,70,21. Lãi cơ bản trên cổ phiếu,36,251,220,,36.0,251.0,220.0
