row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,31/12/2025 > VND,01/01/2025 > VND,numeric__TÀI SẢN,numeric__Thuyết minh,numeric__31/12/2025 > VND,numeric__01/01/2025 > VND
200,200,200,B. TÀI SẢN DÀI HẠN,,4.256.877.591.765,4.171.576.926.190,,,4256877591765.0,4171576926190.0
210,210,210,I. Các khoản phải thu dài hạn,,164.775.579.910,120.459.899.926,,,164775579910.0,120459899926.0
211,211,211,1. Phải thu dài hạn của khách hàng,5,7.324.357.928,8.895.728.632,,5.0,7324357928.0,8895728632.0
215,215,215,2. Phải thu về cho vay dài hạn,7,147.000.000.000,100.000.000.000,,7.0,147000000000.0,100000000000.0
216,216,216,3. Phải thu dài hạn khác,8,10.451.221.982,11.564.171.294,,8.0,10451221982.0,11564171294.0
220,220,220,II. Tài sản cố định,,587.823.672.890,612.721.326.189,,,587823672890.0,612721326189.0
221,221,221,1. Tài sản cố định hữu hình,12,557.943.415.540,581.577.998.549,,12.0,557943415540.0,581577998549.0
222,222,222,- Nguyên giá,,1.293.870.380.910,1.289.702.991.659,,,1293870380910.0,1289702991659.0
223,223,223,- Giá trị hao mòn lũy kế,,(735.926.965.370),(708.124.993.110),,,-735926965370.0,-708124993110.0
227,227,227,2. Tài sản cố định vô hình,13,29.880.257.350,31.143.327.640,,13.0,29880257350.0,31143327640.0
228,228,228,- Nguyên giá,,51.942.300.349,51.942.300.349,,,51942300349.0,51942300349.0
229,229,229,- Giá trị hao mòn lũy kế,,(22.062.042.999),(20.798.972.709),,,-22062042999.0,-20798972709.0
230,230,230,III. Bất động sản đầu tư,14,117.259.772.698,122.596.050.898,,14.0,117259772698.0,122596050898.0
231,231,231,- Nguyên giá,,190.101.542.163,190.101.542.163,,,190101542163.0,190101542163.0
232,232,232,- Giá trị hao mòn lũy kế,,(72.841.769.465),(67.505.491.265),,,-72841769465.0,-67505491265.0
240,240,240,IV. Tài sản dở dang dài hạn,11,1.202.692.137.149,1.113.230.833.612,,11.0,1202692137149.0,1113230833612.0
241,241,241,"1. Chi phí sản xuất, kinh doanh dở dang dài hạn",,866.562.813.072,789.090.203.476,,,866562813072.0,789090203476.0
242,242,242,2. Chi phí xây dựng cơ bản dở dang,,336.129.324.077,324.140.630.136,,,336129324077.0,324140630136.0
250,250,250,V. Các khoản đầu tư tài chính dài hạn,4,2.116.273.187.599,2.128.411.870.625,,4.0,2116273187599.0,2128411870625.0
252,252,252,"1. Đầu tư vào công ty liên doanh, liên kết",,1.278.089.451.609,1.275.341.347.025,,,1278089451609.0,1275341347025.0
253,253,253,2. Đầu tư góp vốn vào đơn vị khác,,841.426.023.600,853.070.523.600,,,841426023600.0,853070523600.0
254,254,254,3. Dự phòng giảm giá đầu tư tài chính dài hạn,,(3.242.287.610),-,,,-3242287610.0,
260,260,260,VI. Tài sản dài hạn khác,,68.053.241.519,74.156.944.940,,,68053241519.0,74156944940.0
261,261,261,1. Chi phí trả trước dài hạn,15,64.137.698.225,69.458.292.987,,15.0,64137698225.0,69458292987.0
269,269,269,2. Lợi thế thương mại,,3.915.543.294,4.698.651.953,,,3915543294.0,4698651953.0
270,270,270,TỔNG CỘNG TÀI SẢN,,7.170.631.250.087,6.375.567.402.549,,,7170631250087.0,6375567402549.0
