row_label_raw,row_label_full,Ông,Trần Việt Anh,Chủ tịch,col_3,numeric__Trần Việt Anh,numeric__Chủ tịch,numeric__col_3
Ông,Ông,Ông,Lê Nguyễn Minh Quang,Phó Chủ tịch,Bổ nhiệm ngày 22/04/2025,,,
Ông,Ông,Ông,Phương Xuân Thụy,Thành viên,,,,
,,,,(Giữ chức danh Phó Chủ tịch đến ngày 22/04/2025),(Giữ chức danh Phó Chủ tịch đến ngày 22/04/2025),,,
Ông,Ông,Ông,Bùi Quang Bách,Thành viên,,,,
Ông,Ông,Ông,Hoàng Lê Sơn,Thành viên,,,,
Ông,Ông,Ông,Phạm Hồng Điệp,Thành viên,Miễn nhiệm ngày 22/04/2025,,,
