row_label_raw,row_label_full,col_0,col_1,31/12/2025,01/01/2025,numeric__col_1,numeric__31/12/2025,numeric__01/01/2025
,,,,VND,VND,,,
a),a),a),Ngắn hạn,Ngắn hạn,Ngắn hạn,,,
a),a) > a),a),"Chi phí sửa chữa, bảo trì TSCĐ",3.163.507.912,512.813.463,,3163507912.0,512813463.0
a),a) > a),a),Công cụ dụng cụ xuất dùng,1.646.976.730,2.378.946.981,,1646976730.0,2378946981.0
a),a) > a),a),Chi phí bảo hiểm,647.474.070,166.787.555,,647474070.0,166787555.0
a),a) > a),a),Các khoản khác,866.225.447,3.108.789.043,,866225447.0,3108789043.0
a),a) > a),a),,6.324.184.159,6.167.337.042,,6324184159.0,6167337042.0
b),b),b),Dài hạn,Dài hạn,Dài hạn,,,
b),b) > b),b),"Hoa hồng môi giới, chi phí bán hàng",8.813.612.811,10.276.025.175,,8813612811.0,10276025175.0
b),b) > b),b),Chi phí thuê đất (1),37.064.257.903,37.491.782.441,,37064257903.0,37491782441.0
b),b) > b),b),Công cụ dụng cụ xuất dùng,2.532.536.039,4.475.666.378,,2532536039.0,4475666378.0
b),b) > b),b),Chi phí sửa chữa,11.816.456.417,12.165.859.855,,11816456417.0,12165859855.0
b),b) > b),b),Các khoản khác,3.910.835.055,5.048.959.138,,3910835055.0,5048959138.0
b),b) > b),b),,64.137.698.225,69.458.292.987,,64137698225.0,69458292987.0
