row_label_raw,row_label_full,col_0,"Nhận ký quỹ, ký cược dài hạn",10.594.905.051,18.874.994.552,"numeric__Nhận ký quỹ, ký cược dài hạn",numeric__10.594.905.051,numeric__18.874.994.552
,,,"Nhận ký quỹ, ký cược dài hạn",10.594.905.051,18.874.994.552,,10594905051.0,18874994552.0
c) Trong đó: Phải trả khác là các bên liên quan,c) Trong đó: Phải trả khác là các bên liên quan,c) Trong đó: Phải trả khác là các bên liên quan,c) Trong đó: Phải trả khác là các bên liên quan,c) Trong đó: Phải trả khác là các bên liên quan,c) Trong đó: Phải trả khác là các bên liên quan,,,
,,,Công ty Cổ phần Phú Hữu Gia,14.888.692.598,5.951.791.337,,14888692598.0,5951791337.0
,,,Công ty Cổ phần Phú Hữu Gia,14.888.692.598,5.951.791.337,,14888692598.0,5951791337.0
