row_label_raw,row_label_full,Mã số,NGUỒN VỐN,Thuyết minh,31/12/2025 > VND,01/01/2025 > VND,numeric__NGUỒN VỐN,numeric__Thuyết minh,numeric__31/12/2025 > VND,numeric__01/01/2025 > VND
300,300,300,C. NỘ PHẢI TRẢ,,2.405.623.967.969,1.694.902.123.049,,,2405623967969.0,1694902123049.0
310,310,310,I. Nợ ngắn hạn,,1.657.360.922.126,1.320.348.118.855,,,1657360922126.0,1320348118855.0
311,311,311,1. Phải trả người bán ngắn hạn,17,89.392.919.580,81.861.934.367,,17.0,89392919580.0,81861934367.0
312,312,312,2. Người mua trả tiền trước ngắn hạn,18,107.181.230.112,24.905.040.167,,18.0,107181230112.0,24905040167.0
313,313,313,3. Thuế và các khoản phải nộp Nhà nước,19,13.140.702.647,14.307.788.876,,19.0,13140702647.0,14307788876.0
314,314,314,4. Phải trả người lao động,,18.345.250.457,13.940.703.849,,,18345250457.0,13940703849.0
315,315,315,5. Chi phí phải trả ngắn hạn,20,57.191.592.770,53.090.130.257,,20.0,57191592770.0,53090130257.0
318,318,318,6. Doanh thu chưa thực hiện ngắn hạn,21,11.094.300.572,5.788.332.400,,21.0,11094300572.0,5788332400.0
319,319,319,7. Phải trả ngắn hạn khác,22,56.225.156.680,78.680.356.178,,22.0,56225156680.0,78680356178.0
320,320,320,8. Vay và nợ thuê tài chính ngắn hạn,16,1.292.451.954.831,1.037.278.982.982,,16.0,1292451954831.0,1037278982982.0
322,322,322,"9. Quỹ khen thưởng, phúc lợi",,12.337.814.477,10.494.849.779,,,12337814477.0,10494849779.0
330,330,330,II. Nợ dài hạn,,748.263.045.843,374.554.004.194,,,748263045843.0,374554004194.0
331,331,331,1. Phải trả người bán dài hạn,17,-,220.000.000,,17.0,,220000000.0
336,336,336,2. Doanh thu chưa thực hiện dài hạn,21,296.553.022.220,120.979.818.116,,21.0,296553022220.0,120979818116.0
337,337,337,3. Phải trả dài hạn khác,22,10.594.905.051,18.874.994.552,,22.0,10594905051.0,18874994552.0
338,338,338,4. Vay và nợ thuê tài chính dài hạn,16,387.300.000.000,184.560.000.000,,16.0,387300000000.0,184560000000.0
341,341,341,5. Thuế thu nhập hoãn lại phải trả,35,53.815.118.572,49.919.191.526,,35.0,53815118572.0,49919191526.0
400,400,400,D. VỐN CHỦ SỐ HỮU,,4.765.007.282.118,4.680.665.279.500,,,4765007282118.0,4680665279500.0
410,410,410,I. Vốn chủ sở hữu,23,4.765.007.282.118,4.680.665.279.500,,23.0,4765007282118.0,4680665279500.0
411,411,411,1. Vốn đầu tư của chủ sở hữu,,3.799.609.710.000,3.799.609.710.000,,,3799609710000.0,3799609710000.0
411a,411a,411a,- Cổ phiếu phổ thông có quyền biểu quyết,,3.799.609.710.000,3.799.609.710.000,,,3799609710000.0,3799609710000.0
412,412,412,2. Thặng dư vốn cổ phần,,(374.324.139),(374.324.139),,,-374324139.0,-374324139.0
414,414,414,3. Vốn khác của chủ sở hữu,,39.231.559.483,39.231.559.483,,,39231559483.0,39231559483.0
418,418,418,4. Quỹ đầu tư phát triển,,8.728.889.757,8.728.889.757,,,8728889757.0,8728889757.0
421,421,421,5. Lợi nhuận sau thuế chưa phân phối,,262.179.442.885,176.228.596.377,,,262179442885.0,176228596377.0
421a,421a,421a,- Lợi nhuận sau thuế chưa phân phối đến cuối năm trước,,167.878.690.524,77.311.316.144,,,167878690524.0,77311316144.0
421b,421b,421b,- Lợi nhuận sau thuế chưa phân phối năm nay,,94.300.752.361,98.917.280.233,,,94300752361.0,98917280233.0
429,429,429,6. Lợi ích cổ đông không kiểm soát,,655.632.004.132,657.240.848.022,,,655632004132.0,657240848022.0
440,440,440,TỔNG CỘNG NGUỒN VỐN,,7.170.631.250.087,6.375.567.402.549,,,7170631250087.0,6375567402549.0
