row_label_raw,row_label_full,- Công ty Cổ phần Phú Hữu Gia,14.888.692.598,5.951.791.337,numeric__14.888.692.598,numeric__5.951.791.337
- Công ty TNHH Tư vấn Đầu tư và Dịch vụ Suinco,- Công ty TNHH Tư vấn Đầu tư và Dịch vụ Suinco,- Công ty TNHH Tư vấn Đầu tư và Dịch vụ Suinco,-,2.011.649.315,,2011649315.0
- Công ty TNHH Đầu tư Đại La,- Công ty TNHH Đầu tư Đại La,- Công ty TNHH Đầu tư Đại La,19.528.370.974,19.528.370.974,19528370974.0,19528370974.0
- Các đối tượng khác,- Các đối tượng khác,- Các đối tượng khác,21.808.093.108,51.188.544.552,21808093108.0,51188544552.0
,,,56.225.156.680,78.680.356.178,56225156680.0,78680356178.0
