row_label_raw,row_label_full,col_0,Mã chứng khoán,Địa chỉ,31/12/2025 > Tỷ lệ lợi ích,31/12/2025 > Tỷ lệ quyền biểu quyết,31/12/2025 > Giá trị ghi sở theo phương pháp Vốn chủ sở hữu,01/01/2025 > Tỷ lệ lợi ích,01/01/2025 > Tỷ lệ quyền biểu quyết,01/01/2025 > Giá trị ghi sở theo phương pháp Vốn chủ sở hữu,numeric__Mã chứng khoán,numeric__Địa chỉ,numeric__31/12/2025 > Tỷ lệ lợi ích,numeric__31/12/2025 > Tỷ lệ quyền biểu quyết,numeric__31/12/2025 > Giá trị ghi sở theo phương pháp Vốn chủ sở hữu,numeric__01/01/2025 > Tỷ lệ lợi ích,numeric__01/01/2025 > Tỷ lệ quyền biểu quyết,numeric__01/01/2025 > Giá trị ghi sở theo phương pháp Vốn chủ sở hữu
- Công ty Cổ phần Dịch vụ Du lịch Phú Thọ\( ^{(1)} \),- Công ty Cổ phần Dịch vụ Du lịch Phú Thọ\( ^{(1)} \),- Công ty Cổ phần Dịch vụ Du lịch Phú Thọ\( ^{(1)} \),DSP,Thành phố Hồ Chí Minh,"34,96%","34,96%",VND 400.736.821.309,"34,96%","34,96%",VND 417.249.040.225,,,0.3496,0.3496,,0.3496,0.3496,
- Công ty Cổ phần Liên doanh Cảng Quốc tế Mỹ Thủy,- Công ty Cổ phần Liên doanh Cảng Quốc tế Mỹ Thủy,- Công ty Cổ phần Liên doanh Cảng Quốc tế Mỹ Thủy,,Tỉnh Quảng Trị,"36,00%","36,00%",726.428.399.375,"36,00%","36,00%",707.167.496.755,,,0.36,0.36,726428399375.0,0.36,0.36,707167496755.0
- Công ty Cổ phần Phú Hữu Gia,- Công ty Cổ phần Phú Hữu Gia,- Công ty Cổ phần Phú Hữu Gia,,Tỉnh Đồng Nai,"45,28%","45,28%",149.621.421.298,"45,28%","45,28%",149.608.153.776,,,0.45280000000000004,0.45280000000000004,149621421298.0,0.45280000000000004,0.45280000000000004,149608153776.0
- Công ty Cổ phần Capella Việt Nam,- Công ty Cổ phần Capella Việt Nam,- Công ty Cổ phần Capella Việt Nam,,Thành phố Hà Nội,"31,48%","31,48%",1.302.809.627,"31,48%","31,48%",1.316.656.269,,,0.3148,0.3148,1302809627.0,0.3148,0.3148,1316656269.0
,,,,,,,1.278.089.451.609,,,1.275.341.347.025,,,,,1278089451609.0,,,1275341347025.0
