row_label_raw,row_label_full,Bên liên quan,Nội dung nghiệp vụ,Năm nay VND,Năm trước VND,numeric__Nội dung nghiệp vụ,numeric__Năm nay VND,numeric__Năm trước VND
Công ty TNHH Một Thành viên Đường Biên Hòa - Ninh Hòa,Công ty TNHH Một Thành viên Đường Biên Hòa - Ninh Hòa,Công ty TNHH Một Thành viên Đường Biên Hòa - Ninh Hòa,Doanh thu bán hàng và cung cấp dịch vụ,-,118.968.908,,,118968908.0
Công ty TNHH Một thành viên Nhiệt điện Ninh Hòa,Công ty TNHH Một thành viên Nhiệt điện Ninh Hòa,Công ty TNHH Một thành viên Nhiệt điện Ninh Hòa,Doanh thu bán hàng và cung cấp dịch vụ,-,87.043.876,,,87043876.0
Công ty Cổ phần Năng lượng Sạch Ninh Thuận,Công ty Cổ phần Năng lượng Sạch Ninh Thuận,Công ty Cổ phần Năng lượng Sạch Ninh Thuận,Chi phí chi hộ,-,19.272.424,,,19272424.0
Công ty Cổ phần Du lịch Đồng Thuận,Công ty Cổ phần Du lịch Đồng Thuận,Công ty Cổ phần Du lịch Đồng Thuận,Mua hàng hóa và dịch vụ,-,13.218.181,,,13218181.0
Công ty Cổ phần Năng lượng Bình Thuận,Công ty Cổ phần Năng lượng Bình Thuận,Công ty Cổ phần Năng lượng Bình Thuận,Chi phí chi hộ,-,8.723.030,,,8723030.0
