row_label_raw,row_label_full,col_0,Số cuối năm > Giá trị VND,Số cuối năm > Số có khả năng trả nợ VND,Số đầu năm > Giá trị VND,Số đầu năm > Số có khả năng trả nợ VND,numeric__Số cuối năm > Giá trị VND,numeric__Số cuối năm > Số có khả năng trả nợ VND,numeric__Số đầu năm > Giá trị VND,numeric__Số đầu năm > Số có khả năng trả nợ VND
Bên thứ ba (*),Bên thứ ba (*),Bên thứ ba (*),4.471.432.145,4.471.432.145,68.827.408.842,68.827.408.842,4471432145.0,4471432145.0,68827408842.0,68827408842.0
Bên liên quan(Thuyết minh 31(b)),Bên liên quan(Thuyết minh 31(b)),Bên liên quan(Thuyết minh 31(b)),12.403.893.700,12.403.893.700,12.288.070.587,12.288.070.587,12403893700.0,12403893700.0,12288070587.0,12288070587.0
,,,16.875.325.845,16.875.325.845,81.115.479.429,81.115.479.429,16875325845.0,16875325845.0,81115479429.0,81115479429.0
