row_label_raw,row_label_full,Tại ngày đầu năm VND,Tăng VND,Giảm VND,Phân loại lại VND,Tại ngày cuối năm VND,numeric__Tăng VND,numeric__Giảm VND,numeric__Phân loại lại VND,numeric__Tại ngày cuối năm VND
83.874.381.053,83.874.381.053,83.874.381.053,271.424.691.318,(272.278.250.386),-,83.020.821.985,271424691318.0,-272278250386.0,,83020821985.0
231.000.000.000,231.000.000.000,231.000.000.000,-,(231.000.000.000),30.000.000.000,30.000.000.000,,-231000000000.0,30000000000.0,30000000000.0
85.600.000.000,85.600.000.000,85.600.000.000,13.300.000.000,(98.900.000.000),77.400.000.000,77.400.000.000,13300000000.0,-98900000000.0,77400000000.0,77400000000.0
78.240.000,78.240.000,78.240.000,-,(19.116.000),22.155.999,81.279.999,,-19116000.0,22155999.0,81279999.0
400.552.621.053,400.552.621.053,400.552.621.053,284.724.691.318,(602.197.366.386),107.422.155.999,190.502.101.984,284724691318.0,-602197366386.0,107422155999.0,190502101984.0
