row_label_raw,row_label_full,col_0,Số cuối năm > Giá trị VND,Số cuối năm > Dự phòng VND,Số đầu năm > Giá trị VND,Số đầu năm > Dự phòng VND,numeric__Số cuối năm > Giá trị VND,numeric__Số cuối năm > Dự phòng VND,numeric__Số đầu năm > Giá trị VND,numeric__Số đầu năm > Dự phòng VND
"Ký quỹ, ký cược","Ký quỹ, ký cược","Ký quỹ, ký cược",568.204.382,(151.709.842),531.104.082,-,568204382.0,-151709842.0,531104082.0,
Khác,Khác,Khác,-,-,728.283.800,(728.283.800),,,728283800.0,-728283800.0
,,,568.204.382,(151.709.842),1.259.387.882,(728.283.800),568204382.0,-151709842.0,1259387882.0,-728283800.0
Trong đóBên liên quan(Thuyết minh 31(b)),Trong đóBên liên quan(Thuyết minh 31(b)),Trong đóBên liên quan(Thuyết minh 31(b)),498.204.382,(151.709.842),498.204.382,-,498204382.0,-151709842.0,498204382.0,
Bên thứ ba,Bên thứ ba,Bên thứ ba,70.000.000,-,761.183.500,(728.283.800),70000000.0,,761183500.0,-728283800.0
,,,568.204.382,(151.709.842),1.259.387.882,(728.283.800),568204382.0,-151709842.0,1259387882.0,-728283800.0
