row_label_raw,row_label_full,Ngân hàng > Ngân hàng TMCP Việt Nam Thịnh Vượng > Khoản vay 1 > Khoản vay 2 > Khoản vay 3 > Khoản vay 4 > Khoản vay 5,Số cuối năm(VND) > Ngân hàng TMCP Việt Nam Thịnh Vượng > 1.500.000.000.000 > 122.430.893.934 > 37.916.666.666 > 18.400.000.000 > 331.499.990,Kỳ hạn trả gốc > Ngân hàng TMCP Việt Nam Thịnh Vượng > Từ ngày 3 tháng 4 năm 2024 vàngày 3 tháng 4 năm 2026 > Từ ngày 3 tháng 1 năm 2024đến ngày 21 tháng 12 năm 2024 > Ngày 30 tháng 8 năm 2025 > Từ ngày 3 tháng 1 năm 2024đến ngày 30 tháng 12 năm 2024 > Ngày 30 tháng 8 năm 2025,Mục đích vay > Ngân hàng TMCP Việt Nam Thịnh Vượng > Tài trợ các dự ánđang triển khai > Mua tài sản,"Hình thức đãm bảo > Ngân hàng TMCP Việt Nam Thịnh Vượng > Quyền sử dụng đất của lô đất taihuyện Long Thành, tỉnh Đồng Nai thuộc một phàndự án Gem Sky World (“GSW”);và quyền tài sản phát sinh từ dự án GSW > Các sản phẩm tại dự án Regal Maison > Các sản phẩm tại dự án Regal Victoria > Quyền sử dụng đất > Phương tiện vận tải",numeric__Số cuối năm(VND) > Ngân hàng TMCP Việt Nam Thịnh Vượng > 1.500.000.000.000 > 122.430.893.934 > 37.916.666.666 > 18.400.000.000 > 331.499.990,numeric__Kỳ hạn trả gốc > Ngân hàng TMCP Việt Nam Thịnh Vượng > Từ ngày 3 tháng 4 năm 2024 vàngày 3 tháng 4 năm 2026 > Từ ngày 3 tháng 1 năm 2024đến ngày 21 tháng 12 năm 2024 > Ngày 30 tháng 8 năm 2025 > Từ ngày 3 tháng 1 năm 2024đến ngày 30 tháng 12 năm 2024 > Ngày 30 tháng 8 năm 2025,numeric__Mục đích vay > Ngân hàng TMCP Việt Nam Thịnh Vượng > Tài trợ các dự ánđang triển khai > Mua tài sản,"numeric__Hình thức đãm bảo > Ngân hàng TMCP Việt Nam Thịnh Vượng > Quyền sử dụng đất của lô đất taihuyện Long Thành, tỉnh Đồng Nai thuộc một phàndự án Gem Sky World (“GSW”);và quyền tài sản phát sinh từ dự án GSW > Các sản phẩm tại dự án Regal Maison > Các sản phẩm tại dự án Regal Victoria > Quyền sử dụng đất > Phương tiện vận tải"
,,,1.679.079.060.590,,,,1679079060590.0,,,
Trong đó:Vay dài hạn đến hạn trả,Trong đó:Vay dài hạn đến hạn trả,Trong đó:Vay dài hạn đến hạn trả,641.099.893.938,,,,641099893938.0,,,
