row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__TÀI SẢN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
100,100,100,A. TÀI SẢN NGÂN HẠN,,26.229.757.136.504,27.370.930.591.236,,,26229757136504.0,27370930591236.0
110,110,110,I. Tiền và các khoản tương đương tiền,5,276.068.570.931,918.978.826.275,,5.0,276068570931.0,918978826275.0
111,111,111,1. Tiền,,173.639.210.935,279.909.875.986,,,173639210935.0,279909875986.0
112,112,112,2. Các khoản tương đương tiền,,102.429.359.996,639.068.950.289,,,102429359996.0,639068950289.0
120,120,120,II. Đầu tư ngắn hạn,,97.174.701.710,181.165.950.382,,,97174701710.0,181165950382.0
123,123,123,1. Đầu tư nắm giữ đến ngày đáo hạn,6,97.174.701.710,181.165.950.382,,6.0,97174701710.0,181165950382.0
130,130,130,III. Các khoản phải thu ngắn hạn,,11.422.613.052.922,11.947.519.292.867,,,11422613052922.0,11947519292867.0
131,131,131,1. Phải thu ngắn hạn của khách hàng,7,1.374.609.567.888,1.614.644.322.018,,7.0,1374609567888.0,1614644322018.0
132,132,132,2. Trả trước cho người bán ngắn hạn,8,2.891.992.572.021,1.829.040.152.219,,8.0,2891992572021.0,1829040152219.0
135,135,135,3. Phải thu về cho vay ngắn hạn,9,747.220.660.005,915.688.910.004,,9.0,747220660005.0,915688910004.0
136,136,136,4. Phải thu ngắn hạn khác,10,6.773.205.051.353,7.941.207.936.985,,10.0,6773205051353.0,7941207936985.0
137,137,137,5. Dự phòng phải thu ngắn hạn khó đòi,11,(364.414.798.345),(353.062.028.359),,11.0,-364414798345.0,-353062028359.0
140,140,140,IV. Hàng tồn kho,12,14.139.058.524.281,14.030.955.749.292,,12.0,14139058524281.0,14030955749292.0
141,141,141,1. Hàng tồn kho,,14.139.058.524.281,14.030.955.749.292,,,14139058524281.0,14030955749292.0
150,150,150,V. Tài sản ngắn hạn khác,,294.842.286.660,292.310.772.420,,,294842286660.0,292310772420.0
151,151,151,1. Chỉ phí trả trước ngắn hạn,13,130.026.838.018,131.203.034.792,,13.0,130026838018.0,131203034792.0
152,152,152,2. Thuế GTGT được khấu trừ,22,159.353.377.307,156.627.076.676,,22.0,159353377307.0,156627076676.0
153,153,153,3. Thuế và các khoản khác phải thu Nhà nước,22,5.462.071.335,4.480.660.952,,22.0,5462071335.0,4480660952.0
