row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,4.608.603.836.210,4.667.612.359.717,4608603836210.0,4667612359717.0
"Nhận đặt cọc của khách hàng cá nhân mua căn hộ, nhà phố","Nhận đặt cọc của khách hàng cá nhân mua căn hộ, nhà phố","Nhận đặt cọc của khách hàng cá nhân mua căn hộ, nhà phố",2.285.599.642.953,2.474.152.052.548,2285599642953.0,2474152052548.0
Nhận vốn HĐHTKD,Nhận vốn HĐHTKD,Nhận vốn HĐHTKD,1.395.801.523.942,1.317.377.609.229,1395801523942.0,1317377609229.0
"- Công ty Cổ phần Kinh doanhBắt động sản Hà An SG (""Hà An SG"") (*)","- Công ty Cổ phần Kinh doanhBắt động sản Hà An SG (""Hà An SG"") (*)","- Công ty Cổ phần Kinh doanhBắt động sản Hà An SG (""Hà An SG"") (*)",1.080.000.000.000,1.080.000.000.000,1080000000000.0,1080000000000.0
- Công ty TNHH Đầu tư Xuất Nhập Khẩu Tổng hợp Đức Mai,- Công ty TNHH Đầu tư Xuất Nhập Khẩu Tổng hợp Đức Mai,- Công ty TNHH Đầu tư Xuất Nhập Khẩu Tổng hợp Đức Mai,151.050.194.678,134.856.329.459,151050194678.0,134856329459.0
- Khác,- Khác,- Khác,164.751.329.264,102.521.279.770,164751329264.0,102521279770.0
Thu hộ tiền cho chủ đầu tư dự án,Thu hộ tiền cho chủ đầu tư dự án,Thu hộ tiền cho chủ đầu tư dự án,415.110.252.311,561.009.611.726,415110252311.0,561009611726.0
"Nhận đặt cọc, ký quỹ, ký cược ngắn hạn","Nhận đặt cọc, ký quỹ, ký cược ngắn hạn","Nhận đặt cọc, ký quỹ, ký cược ngắn hạn",130.369.963.540,83.019.101.039,130369963540.0,83019101039.0
Phí bảo trì,Phí bảo trì,Phí bảo trì,128.018.324.373,86.486.638.329,128018324373.0,86486638329.0
Khác,Khác,Khác,253.704.129.091,145.567.346.846,253704129091.0,145567346846.0
Dài hạn,Dài hạn,Dài hạn,128.204.035.990,131.337.646.990,128204035990.0,131337646990.0
Nhận vốn góp HĐHTKD,Nhận vốn góp HĐHTKD,Nhận vốn góp HĐHTKD,126.566.646.990,130.986.646.990,126566646990.0,130986646990.0
Khác,Khác,Khác,1.637.389.000,351.000.000,1637389000.0,351000000.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,4.736.807.872.200,4.798.950.006.707,4736807872200.0,4798950006707.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Phải trả bên khác,Trong đó: > Phải trả bên khác,Phải trả bên khác,4.656.345.457.823,4.751.158.966.369,4656345457823.0,4751158966369.0
Phải trả bên liên quan (Thuyết minh số 34),Trong đó: > Phải trả bên liên quan (Thuyết minh số 34),Phải trả bên liên quan (Thuyết minh số 34),80.462.414.377,47.791.040.338,80462414377.0,47791040338.0
