row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,130.026.838.018,131.203.034.792,130026838018.0,131203034792.0
Chi phí hoa hồng môi giới,Chi phí hoa hồng môi giới,Chi phí hoa hồng môi giới,111.434.415.370,106.531.776.978,111434415370.0,106531776978.0
"Công cụ, dụng cụ","Công cụ, dụng cụ","Công cụ, dụng cụ",1.143.487.339,5.948.511.335,1143487339.0,5948511335.0
Chi phí thuê văn phòng,Chi phí thuê văn phòng,Chi phí thuê văn phòng,1.005.946.989,2.101.095.699,1005946989.0,2101095699.0
Khác,Khác,Khác,16.442.988.320,16.621.650.780,16442988320.0,16621650780.0
Dài hạn,Dài hạn,Dài hạn,483.852.883.858,633.036.280.070,483852883858.0,633036280070.0
Chi phí hoa hồng môi giới và nhà mẫu,Chi phí hoa hồng môi giới và nhà mẫu,Chi phí hoa hồng môi giới và nhà mẫu,408.882.334.435,546.654.837.771,408882334435.0,546654837771.0
Chi phí sửa chữa văn phòng,Chi phí sửa chữa văn phòng,Chi phí sửa chữa văn phòng,6.339.583.698,12.096.637.255,6339583698.0,12096637255.0
"Công cụ, dụng cụ","Công cụ, dụng cụ","Công cụ, dụng cụ",6.027.692.662,14.621.713.978,6027692662.0,14621713978.0
Khác,Khác,Khác,62.603.273.063,59.663.091.066,62603273063.0,59663091066.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,613.879.721.876,764.239.314.862,613879721876.0,764239314862.0
