row_label_raw,row_label_full,Tổ chức thu xếp phát hành > Công ty Cổ Phần Chứng Khoán Ngân Hàng Công Thương Việt Nam > Ngày phát hành 31 tháng 12 năm 2022,Số cuối năm(VND) > Công ty Cổ Phần Chứng Khoán Ngân Hàng Công Thương Việt Nam > 200.000.000.000,Kỳ hạn > Công ty Cổ Phần Chứng Khoán Ngân Hàng Công Thương Việt Nam > Ngày 31 tháng 12 năm 2025,Mục đích > Công ty Cổ Phần Chứng Khoán Ngân Hàng Công Thương Việt Nam > Bổ sung vốnlưu động,Hình thức đàm bảo > Công ty Cổ Phần Chứng Khoán Ngân Hàng Công Thương Việt Nam > 6.000.000 cổ phiếu DXS,numeric__Số cuối năm(VND) > Công ty Cổ Phần Chứng Khoán Ngân Hàng Công Thương Việt Nam > 200.000.000.000,numeric__Kỳ hạn > Công ty Cổ Phần Chứng Khoán Ngân Hàng Công Thương Việt Nam > Ngày 31 tháng 12 năm 2025,numeric__Mục đích > Công ty Cổ Phần Chứng Khoán Ngân Hàng Công Thương Việt Nam > Bổ sung vốnlưu động,numeric__Hình thức đàm bảo > Công ty Cổ Phần Chứng Khoán Ngân Hàng Công Thương Việt Nam > 6.000.000 cổ phiếu DXS
Chi phí phát hành trái phiếu chưa phân bổ,Chi phí phát hành trái phiếu chưa phân bổ,Chi phí phát hành trái phiếu chưa phân bổ,(315.215.900),,,,-315215900.0,,,
Chi phí phát hành trái phiếu chưa phân bổ,Chi phí phát hành trái phiếu chưa phân bổ,Chi phí phát hành trái phiếu chưa phân bổ,199.684.784.100,,,,199684784100.0,,,
Công ty Quản lý quỹ đầu tư MB,Công ty Quản lý quỹ đầu tư MB,Công ty Quản lý quỹ đầu tư MB,Công ty Quản lý quỹ đầu tư MB,Công ty Quản lý quỹ đầu tư MB,Công ty Quản lý quỹ đầu tư MB,Công ty Quản lý quỹ đầu tư MB,,,,
Ngày phát hành 22 tháng 7 năm 2022,Công ty Quản lý quỹ đầu tư MB > Ngày phát hành 22 tháng 7 năm 2022,Ngày phát hành 22 tháng 7 năm 2022,52.500.000.000,Ngày 22 tháng 7 năm 2024,Bổ sung vốnlưu động,"Quyền sử dụng đất và tài sản gắn liền vớiđất của một phần dự án Tiền Hải CenterCity, tại Xã Tây Giang, Huyện Tiền Hải,Tỉnh Thái Bình",52500000000.0,,,
Chi phí phát hành trái phiếu chưa phân bổ,Công ty Quản lý quỹ đầu tư MB > Chi phí phát hành trái phiếu chưa phân bổ,Chi phí phát hành trái phiếu chưa phân bổ,(962.500.000),,,,-962500000.0,,,
Chi phí phát hành trái phiếu chưa phân bổ,Công ty Quản lý quỹ đầu tư MB > Chi phí phát hành trái phiếu chưa phân bổ,Chi phí phát hành trái phiếu chưa phân bổ,51.537.500.000,,,,51537500000.0,,,
TỔNG CỘNG,Công ty Quản lý quỹ đầu tư MB > TỔNG CỘNG,TỔNG CỘNG,1.402.015.090.360,,,,1402015090360.0,,,
Trong đó:Nợ dài hạn đến hạn trả,Công ty Quản lý quỹ đầu tư MB > Trong đó:Nợ dài hạn đến hạn trả,Trong đó:Nợ dài hạn đến hạn trả,251.146.255.147,,,,251146255147.0,,,
Nợ dài hạn,Công ty Quản lý quỹ đầu tư MB > Nợ dài hạn,Nợ dài hạn,1.150.868.835.213,,,,1150868835213.0,,,
