row_label_raw,row_label_full,col_0,2018VNĐ,2017VNĐ,numeric__2018VNĐ,numeric__2017VNĐ
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,132.823.233.933,1.406.944.129.541,132823233933.0,1406944129541.0
Tăng,Tăng,Tăng,288.836.973.110,740.808.476.118,288836973110.0,740808476118.0
Tăng do mua công ty con,Tăng do mua công ty con,Tăng do mua công ty con,64.643.903.768,-,64643903768.0,
Chuyển sang TSCĐ hữu hình(Thuyết minh 11(a)),Chuyển sang TSCĐ hữu hình(Thuyết minh 11(a)),Chuyển sang TSCĐ hữu hình(Thuyết minh 11(a)),(42.516.834.641),(2.014.929.371.726),-42516834641.0,-2014929371726.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,443.787.276.170,132.823.233.933,443787276170.0,132823233933.0
