row_label_raw,row_label_full,col_0,2018VNĐ,2017VNĐ,numeric__2018VNĐ,numeric__2017VNĐ
Công ty Cổ phần Đầu tư Xây dựng Giải trí Đại Dương,Công ty Cổ phần Đầu tư Xây dựng Giải trí Đại Dương,Công ty Cổ phần Đầu tư Xây dựng Giải trí Đại Dương,119.183.058.032,29.850.246.400,119183058032.0,29850246400.0
Công ty TNHH Kim Nguron,Công ty TNHH Kim Nguron,Công ty TNHH Kim Nguron,-,16.343.700.000,,16343700000.0
"Shanghai Jingxiang Industrial Co., Ltd.","Shanghai Jingxiang Industrial Co., Ltd.","Shanghai Jingxiang Industrial Co., Ltd.",-,9.637.022.350,,9637022350.0
