row_label_raw,row_label_full,col_0,2018,2017,numeric__2018,numeric__2017
Lợi nhuận thuần phân bổ cho các cổ đông (VND),Lợi nhuận thuần phân bổ cho các cổ đông (VND),Lợi nhuận thuần phân bổ cho các cổ đông (VND),57.334.523.967,707.512.319.409,57334523967.0,707512319409.0
"Điều chỉnh giảm số trích quỹ khen thưởng,phúc lợi (VND) (*)","Điều chỉnh giảm số trích quỹ khen thưởng,phúc lợi (VND) (*)","Điều chỉnh giảm số trích quỹ khen thưởng,phúc lợi (VND) (*)",-,(21.225.369.582),,-21225369582.0
,,,57.334.523.967,686.286.949.827,57334523967.0,686286949827.0
Bình quân số cổ phiếu phổ thông đang lưu hành(cổ phiếu) (**),Bình quân số cổ phiếu phổ thông đang lưu hành(cổ phiếu) (**),Bình quân số cổ phiếu phổ thông đang lưu hành(cổ phiếu) (**),157.737.088,151.051.323,157737088.0,151051323.0
Lãi cơ bản trên mỗi cổ phiếu (VND),Lãi cơ bản trên mỗi cổ phiếu (VND),Lãi cơ bản trên mỗi cổ phiếu (VND),363,4.543,363.0,4543.0
