row_label_raw,row_label_full,col_0,2018VNĐ,2017VNĐ,numeric__2018VNĐ,numeric__2017VNĐ
Xuất khẩu,Xuất khẩu,Xuất khẩu,6.897.426.478.227,5.502.558.527.498,6897426478227.0,5502558527498.0
Trong nước,Trong nước,Trong nước,7.914.357.885.243,7.116.725.505.075,7914357885243.0,7116725505075.0
Doanh thu thuần bán hàng và cung cấp dịch vụ,Doanh thu thuần bán hàng và cung cấp dịch vụ,Doanh thu thuần bán hàng và cung cấp dịch vụ,14.811.784.363.470,12.619.284.032.573,14811784363470.0,12619284032573.0
