row_label_raw,row_label_full,col_0,2018VNĐ,2017VNĐ,numeric__2018VNĐ,numeric__2017VNĐ
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,27.904.290.610,3.801.377.027,27904290610.0,3801377027.0
Trích quỹ trong năm (Thuyết minh 19),Trích quỹ trong năm (Thuyết minh 19),Trích quỹ trong năm (Thuyết minh 19),21.225.369.582,25.888.813.583,21225369582.0,25888813583.0
Chi quỹ,Chi quỹ,Chi quỹ,(703.280.000),(1.785.900.000),-703280000.0,-1785900000.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,48.426.380.192,27.904.290.610,48426380192.0,27904290610.0
