row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,31/12/2019 > VND,01/01/2019 > VND,numeric__TÀI SẢN,numeric__Thuyết minh,numeric__31/12/2019 > VND,numeric__01/01/2019 > VND
200,200,200,B. TÀI SẢN DÀI HẠN,,38.836.234.259.398,38.504.128.370.114,,,38836234259398.0,38504128370114.0
210,210,210,I. Các khoản phải thu dài hạn,,1.743.111.207.851,1.352.287.464.216,,,1743111207851.0,1352287464216.0
215,215,215,1. Phải thu về cho vay dài hạn,7,1.100.404.832.019,1.176.334.948.551,,7.0,1100404832019.0,1176334948551.0
216,216,216,2. Phải thu dài hạn khác,8,1.123.804.557.748,643.030.003.100,,8.0,1123804557748.0,643030003100.0
219,219,219,3. Dự phòng phải thu dài hạn khó đòi,,(481.098.181.916),(467.077.487.435),,,-481098181916.0,-467077487435.0
220,220,220,II. Tài sản cố định,,124.411.851.819,132.112.008.008,,,124411851819.0,132112008008.0
221,221,221,1. Tài sản cố định hữu hình,11,111.327.128.415,117.793.804.272,,11.0,111327128415.0,117793804272.0
222,222,222,- Nguyên giá,,254.859.379.958,254.492.279.958,,,254859379958.0,254492279958.0
223,223,223,- Giá trị hao mòn lũy kế,,(143.532.251.543),(136.698.475.686),,,-143532251543.0,-136698475686.0
227,227,227,2. Tài sản cố định vô hình,12,13.084.723.404,14.318.203.736,,12.0,13084723404.0,14318203736.0
228,228,228,- Nguyên giá,,20.590.140.870,19.705.140.870,,,20590140870.0,19705140870.0
229,229,229,- Giá trị hao mòn lũy kế,,(7.505.417.466),(5.386.937.134),,,-7505417466.0,-5386937134.0
240,240,240,IV. Tài sản dở dang dài hạn,,-,650.558.900,,,,650558900.0
242,242,242,1. Chi phí xây dựng cơ bản dở dang,,-,650.558.900,,,,650558900.0
250,250,250,V. Các khoản đầu tư tài chính dài hạn,4,36.965.643.013.420,37.016.126.229.401,,4.0,36965643013420.0,37016126229401.0
251,251,251,1. Đầu tư vào công ty con,,31.277.589.999.024,31.175.954.656.014,,,31277589999024.0,31175954656014.0
252,252,252,"2. Đầu tư vào công ty liên doanh, liên kết",,5.821.785.020.594,5.773.331.193.094,,,5821785020594.0,5773331193094.0
253,253,253,3. Đầu tư góp vốn vào đơn vị khác,,326.737.583.794,326.737.583.794,,,326737583794.0,326737583794.0
254,254,254,4. Dự phòng giảm giá đầu tư tài chính dài hạn,,(460.469.589.992),(259.897.203.501),,,-460469589992.0,-259897203501.0
260,260,260,VI. Tài sản dài hạn khác,,3.068.186.308,2.952.109.589,,,3068186308.0,2952109589.0
261,261,261,1. Chi phí trả trước dài hạn,,3.068.186.308,2.952.109.589,,,3068186308.0,2952109589.0
270,270,270,TỔNG CỘNG TÀI SẢN,,43.223.990.007.074,41.901.823.697.879,,,43223990007074.0,41901823697879.0
