row_label_raw,row_label_full,col_0,31/12/2019 > Giá trịVND,31/12/2019 > Dự phòngVND,01/01/2019 > Giá trịVND,01/01/2019 > Dự phòngVND,numeric__31/12/2019 > Giá trịVND,numeric__31/12/2019 > Dự phòngVND,numeric__01/01/2019 > Giá trịVND,numeric__01/01/2019 > Dự phòngVND
b) Phải thu về cho vay dài hạn,b) Phải thu về cho vay dài hạn,b) Phải thu về cho vay dài hạn,b) Phải thu về cho vay dài hạn,b) Phải thu về cho vay dài hạn,b) Phải thu về cho vay dài hạn,b) Phải thu về cho vay dài hạn,,,,
Các khoản cho vay tại Văn phòng Tập đoàn,b) Phải thu về cho vay dài hạn > Các khoản cho vay tại Văn phòng Tập đoàn,Các khoản cho vay tại Văn phòng Tập đoàn,185.935.415.099,-,217.232.921.635,-,185935415099.0,,217232921635.0,
- Công ty TNHH MTV Cao su Quảng Ngãi,b) Phải thu về cho vay dài hạn > - Công ty TNHH MTV Cao su Quảng Ngãi,- Công ty TNHH MTV Cao su Quảng Ngãi,5.444.577.698,-,5.939.541.490,-,5444577698.0,,5939541490.0,
- Công ty TNHH MTV Cao su KonTurn,b) Phải thu về cho vay dài hạn > - Công ty TNHH MTV Cao su KonTurn,- Công ty TNHH MTV Cao su KonTurn,46.671.142.839,-,56.005.371.553,-,46671142839.0,,56005371553.0,
- Công ty TNHH MTV Cao su Bình Thuận,b) Phải thu về cho vay dài hạn > - Công ty TNHH MTV Cao su Bình Thuận,- Công ty TNHH MTV Cao su Bình Thuận,17.150.926.376,-,18.710.108.042,-,17150926376.0,,18710108042.0,
- Công ty TNHH MTV Cao su Krông Buk,b) Phải thu về cho vay dài hạn > - Công ty TNHH MTV Cao su Krông Buk,- Công ty TNHH MTV Cao su Krông Buk,4.445.015.404,-,5.334.018.482,-,4445015404.0,,5334018482.0,
- Công ty TNHH MTV Cao su EahLeo,b) Phải thu về cho vay dài hạn > - Công ty TNHH MTV Cao su EahLeo,- Công ty TNHH MTV Cao su EahLeo,6.374.151.329,-,7.648.981.593,-,6374151329.0,,7648981593.0,
- Công ty TNHH MTV Cao su Chư Pãh,b) Phải thu về cho vay dài hạn > - Công ty TNHH MTV Cao su Chư Pãh,- Công ty TNHH MTV Cao su Chư Pãh,29.247.714.613,-,35.115.037.291,-,29247714613.0,,35115037291.0,
- Công ty TNHH MTV Cao su Chư Prông,b) Phải thu về cho vay dài hạn > - Công ty TNHH MTV Cao su Chư Prông,- Công ty TNHH MTV Cao su Chư Prông,10.636.340.306,-,12.763.608.366,-,10636340306.0,,12763608366.0,
- Công ty TNHH MTV Cao su Chư Sê,b) Phải thu về cho vay dài hạn > - Công ty TNHH MTV Cao su Chư Sê,- Công ty TNHH MTV Cao su Chư Sê,10.102.558.130,-,12.123.069.748,-,10102558130.0,,12123069748.0,
- Công ty TNHH MTV Cao su Mang Yang,b) Phải thu về cho vay dài hạn > - Công ty TNHH MTV Cao su Mang Yang,- Công ty TNHH MTV Cao su Mang Yang,23.929.060.345,-,28.756.172.287,-,23929060345.0,,28756172287.0,
- Công ty TNHH MTV Cao su Quảng Nam,b) Phải thu về cho vay dài hạn > - Công ty TNHH MTV Cao su Quảng Nam,- Công ty TNHH MTV Cao su Quảng Nam,14.870.684.775,-,16.222.568.849,-,14870684775.0,,16222568849.0,
- Công ty TNHH MTV Cao su Hà Tĩnh,b) Phải thu về cho vay dài hạn > - Công ty TNHH MTV Cao su Hà Tĩnh,- Công ty TNHH MTV Cao su Hà Tĩnh,10.879.087.100,-,11.868.093.750,-,10879087100.0,,11868093750.0,
- Công ty TNHH MTV Cao su Thanh Hóa,b) Phải thu về cho vay dài hạn > - Công ty TNHH MTV Cao su Thanh Hóa,- Công ty TNHH MTV Cao su Thanh Hóa,6.184.156.184,-,6.746.350.184,-,6184156184.0,,6746350184.0,
Các khoản cho vay sáp nhập từ Công ty Tài chính TNHH MTV Cao su Việt Nam,b) Phải thu về cho vay dài hạn > Các khoản cho vay sáp nhập từ Công ty Tài chính TNHH MTV Cao su Việt Nam,Các khoản cho vay sáp nhập từ Công ty Tài chính TNHH MTV Cao su Việt Nam,914.469.416.920,(481.098.181.916),959.102.026.916,(467.077.487.435),914469416920.0,-481098181916.0,959102026916.0,-467077487435.0
- Cho vay theo hình thức repo cổ phiếu,b) Phải thu về cho vay dài hạn > - Cho vay theo hình thức repo cổ phiếu,- Cho vay theo hình thức repo cổ phiếu,51.916.359.215,(49.902.479.215),51.916.359.215,(49.447.079.215),51916359215.0,-49902479215.0,51916359215.0,-49447079215.0
+ Tổ Đình Chiến,b) Phải thu về cho vay dài hạn > + Tổ Đình Chiến,+ Tổ Đình Chiến,16.496.910.403,(16.496.910.403),16.496.910.403,(16.496.910.403),16496910403.0,-16496910403.0,16496910403.0,-16496910403.0
+ Công ty CP Đầu tư Kiến Quân,b) Phải thu về cho vay dài hạn > + Công ty CP Đầu tư Kiến Quân,+ Công ty CP Đầu tư Kiến Quân,16.000.000.000,(16.000.000.000),16.000.000.000,(16.000.000.000),16000000000.0,-16000000000.0,16000000000.0,-16000000000.0
+ Vương Đáng,b) Phải thu về cho vay dài hạn > + Vương Đáng,+ Vương Đáng,487.528.611,(487.528.611),487.528.611,(487.528.611),487528611.0,-487528611.0,487528611.0,-487528611.0
+ Lê Thanh Nhã,b) Phải thu về cho vay dài hạn > + Lê Thanh Nhã,+ Lê Thanh Nhã,18.931.920.201,(16.918.040.201),18.931.920.201,(16.462.640.201),18931920201.0,-16918040201.0,18931920201.0,-16462640201.0
- Cho các khách hàng,b) Phải thu về cho vay dài hạn > - Cho các khách hàng,- Cho các khách hàng,862.553.057.705,(431.195.702.701),907.185.667.701,(417.630.408.220),862553057705.0,-431195702701.0,907185667701.0,-417630408220.0
,,,1.100.404.832.019,(481.098.181.916),1.176.334.948.551,(467.077.487.435),1100404832019.0,-481098181916.0,1176334948551.0,-467077487435.0
c) Phải thu cho vay là các bên liên quan,b) Phải thu về cho vay dài hạn > c) Phải thu cho vay là các bên liên quan,c) Phải thu cho vay là các bên liên quan,505.876.462.266,(149.730.770.867),449.215.751.926,(97.644.799.937),505876462266.0,-149730770867.0,449215751926.0,-97644799937.0
