row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,31/12/2019 > VND,01/01/2019 > VND,numeric__TÀI SẢN,numeric__Thuyết minh,numeric__31/12/2019 > VND,numeric__01/01/2019 > VND
100,100,100,A. TÀI SẢN NGĂN HẠN,,4.387.755.747.676,3.397.695.327.765,,,4387755747676.0,3397695327765.0
110,110,110,I. Tiền và các khoản tương đương tiền,3,1.611.632.391.003,1.436.064.174.519,,3.0,1611632391003.0,1436064174519.0
111,111,111,1. Tiền,,59.469.593.275,177.662.304.191,,,59469593275.0,177662304191.0
112,112,112,2. Các khoản tương đương tiền,,1.552.162.797.728,1.258.401.870.328,,,1552162797728.0,1258401870328.0
120,120,120,II. Các khoản đầu tư tài chính ngắn hạn,4,331.095.397.161,2.648.205.991,,4.0,331095397161.0,2648205991.0
121,121,121,1. Chứng khoán kinh doanh,,1.163.634.161,6.246.878.161,,,1163634161.0,6246878161.0
122,122,122,2. Dự phòng giảm giá chứng khoán kinh doanh,,(68.237.000),(3.598.672.170),,,-68237000.0,-3598672170.0
123,123,123,3. Đầu tư nằm giữ đến ngày đáo hạn,,330.000.000.000,-,,,330000000000.0,
130,130,130,III. Các khoản phải thu ngắn hạn,,2.342.392.090.760,1.882.971.502.344,,,2342392090760.0,1882971502344.0
131,131,131,1. Phải thu ngắn hạn của khách hàng,5,4.261.915.306,6.227.042.897,,5.0,4261915306.0,6227042897.0
132,132,132,2. Trả trước cho người bán ngắn hạn,6,13.131.081.293,5.585.477.300,,6.0,13131081293.0,5585477300.0
135,135,135,3. Phải thu về cho vay ngắn hạn,7,319.941.047.167,231.982.830.291,,7.0,319941047167.0,231982830291.0
136,136,136,4. Phải thu ngắn hạn khác,8,2.166.547.068.171,1.748.579.202.103,,8.0,2166547068171.0,1748579202103.0
137,137,137,5. Dự phòng phải thu ngắn hạn khó đòi,,(161.489.021.177),(109.403.050.247),,,-161489021177.0,-109403050247.0
140,140,140,IV. Hàng tồn kho,,724.881.130,740.862.970,,,724881130.0,740862970.0
141,141,141,1. Hàng tồn kho,10,724.881.130,740.862.970,,10.0,724881130.0,740862970.0
150,150,150,V. Tài sản ngắn hạn khác,,101.910.987.622,75.270.581.941,,,101910987622.0,75270581941.0
151,151,151,1. Chỉ phí trả trước ngắn hạn,,976.803.929,22.700.306,,,976803929.0,22700306.0
152,152,152,2. Thuế giá trị gia tăng được khấu trừ,,-,1.305.501.855,,,,1305501855.0
153,153,153,3. Thuế và các khoản khác phải thu Nhà nước,15,100.934.183.693,73.942.379.780,,15.0,100934183693.0,73942379780.0
