row_label_raw,row_label_full,col_0,31/12/2019 > Giá trịVND,31/12/2019 > Dự phòngVND,01/01/2019 > Giá trịVND,01/01/2019 > Dự phòngVND,numeric__31/12/2019 > Giá trịVND,numeric__31/12/2019 > Dự phòngVND,numeric__01/01/2019 > Giá trịVND,numeric__01/01/2019 > Dự phòngVND
a) Ngắn hạn,a) Ngắn hạn,a) Ngắn hạn,a) Ngắn hạn,a) Ngắn hạn,a) Ngắn hạn,a) Ngắn hạn,,,,
Các khoản cho vay tại Văn phòng Tập đoàn,a) Ngắn hạn > Các khoản cho vay tại Văn phòng Tập đoàn,Các khoản cho vay tại Văn phòng Tập đoàn,319.941.047.167,(157.259.895.867),231.982.830.291,(105.173.924.937),319941047167.0,-157259895867.0,231982830291.0,-105173924937.0
- Công ty CP Cao su Phú Riếng Kratie,a) Ngắn hạn > - Công ty CP Cao su Phú Riếng Kratie,- Công ty CP Cao su Phú Riếng Kratie,92.278.244.169,(92.262.048.669),92.278.244.169,(92.235.093.669),92278244169.0,-92262048669.0,92278244169.0,-92235093669.0
- Công ty CP Gỗ MDF VRG Kiên Giang,a) Ngắn hạn > - Công ty CP Gỗ MDF VRG Kiên Giang,- Công ty CP Gỗ MDF VRG Kiên Giang,181.362.095.404,(57.468.722.198),100.877.954.586,(5.409.706.268),181362095404.0,-57468722198.0,100877954586.0,-5409706268.0
- Công ty CP Chứng khoán Cao su,a) Ngắn hạn > - Công ty CP Chứng khoán Cao su,- Công ty CP Chứng khoán Cao su,7.529.125.000,(7.529.125.000),7.529.125.000,(7.529.125.000),7529125000.0,-7529125000.0,7529125000.0,-7529125000.0
- Công ty TNHH MTV Cao su Bình Thuận,a) Ngắn hạn > - Công ty TNHH MTV Cao su Bình Thuận,- Công ty TNHH MTV Cao su Bình Thuận,1.559.181.666,-,1.559.181.666,-,1559181666.0,,1559181666.0,
- Công ty TNHH MTV Cao su Krông Buk,a) Ngắn hạn > - Công ty TNHH MTV Cao su Krông Buk,- Công ty TNHH MTV Cao su Krông Buk,889.003.078,-,889.003.078,-,889003078.0,,889003078.0,
- Công ty TNHH MTV Cao su EahLeo,a) Ngắn hạn > - Công ty TNHH MTV Cao su EahLeo,- Công ty TNHH MTV Cao su EahLeo,1.274.830.264,-,1.274.830.264,-,1274830264.0,,1274830264.0,
- Công ty TNHH MTV Cao su Chư Pãh,a) Ngắn hạn > - Công ty TNHH MTV Cao su Chư Pãh,- Công ty TNHH MTV Cao su Chư Pãh,5.867.322.678,-,5.867.322.678,-,5867322678.0,,5867322678.0,
- Công ty TNHH MTV Cao su Chư Prông,a) Ngắn hạn > - Công ty TNHH MTV Cao su Chư Prông,- Công ty TNHH MTV Cao su Chư Prông,2.127.268.060,-,2.127.268.060,-,2127268060.0,,2127268060.0,
- Công ty TNHH MTV Cao su Chư Sê,a) Ngắn hạn > - Công ty TNHH MTV Cao su Chư Sê,- Công ty TNHH MTV Cao su Chư Sê,2.020.511.618,-,2.020.511.618,-,2020511618.0,,2020511618.0,
- Công ty TNHH MTV Cao su Mang Yang,a) Ngắn hạn > - Công ty TNHH MTV Cao su Mang Yang,- Công ty TNHH MTV Cao su Mang Yang,4.827.111.942,-,4.827.111.942,-,4827111942.0,,4827111942.0,
- Công ty TNHH MTV Cao su KonTum,a) Ngắn hạn > - Công ty TNHH MTV Cao su KonTum,- Công ty TNHH MTV Cao su KonTum,9.334.228.714,-,9.334.228.714,-,9334228714.0,,9334228714.0,
- Công ty TNHH MTV Cao su Quảng Nam,a) Ngắn hạn > - Công ty TNHH MTV Cao su Quảng Nam,- Công ty TNHH MTV Cao su Quảng Nam,1.351.884.074,-,1.351.884.074,-,1351884074.0,,1351884074.0,
- Công ty TNHH MTV Cao su Quảng Ngãi,a) Ngắn hạn > - Công ty TNHH MTV Cao su Quảng Ngãi,- Công ty TNHH MTV Cao su Quảng Ngãi,494.963.792,-,494.963.792,-,494963792.0,,494963792.0,
- Công ty TNHH MTV Cao su Hà Tĩnh,a) Ngắn hạn > - Công ty TNHH MTV Cao su Hà Tĩnh,- Công ty TNHH MTV Cao su Hà Tĩnh,989.006.650,-,989.006.650,-,989006650.0,,989006650.0,
- Công ty TNHH MTV Cao su Thanh Hóa,a) Ngắn hạn > - Công ty TNHH MTV Cao su Thanh Hóa,- Công ty TNHH MTV Cao su Thanh Hóa,562.194.000,-,562.194.000,-,562194000.0,,562194000.0,
- Công ty Cổ phần Cao su Sơn La,a) Ngắn hạn > - Công ty Cổ phần Cao su Sơn La,- Công ty Cổ phần Cao su Sơn La,4.280.692.835,-,-,-,4280692835.0,,,
- Công ty TNHH MTV Cao su Hương Khê Hà Tĩnh,a) Ngắn hạn > - Công ty TNHH MTV Cao su Hương Khê Hà Tĩnh,- Công ty TNHH MTV Cao su Hương Khê Hà Tĩnh,3.193.383.223,-,-,-,3193383223.0,,,
,,,319.941.047.167,(157.259.895.867),231.982.830.291,(105.173.924.937),319941047167.0,-157259895867.0,231982830291.0,-105173924937.0
