row_label_raw,row_label_full,col_0,Năm 2019,Từ 01/06/2018đến 31/12/2018,numeric__Năm 2019,numeric__Từ 01/06/2018đến 31/12/2018
,,,VND,VND,,
"Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu",4.354.144.390,1.799.022.467,4354144390.0,1799022467.0
Chi phí nhân công,Chi phí nhân công,Chi phí nhân công,71.318.234.772,41.110.097.906,71318234772.0,41110097906.0
Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,8.724.843.051,16.446.997.179,8724843051.0,16446997179.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,31.599.629.667,12.499.484.765,31599629667.0,12499484765.0
Chi phí khác bằng tiền,Chi phí khác bằng tiền,Chi phí khác bằng tiền,111.288.408.346,602.554.052.563,111288408346.0,602554052563.0
,,,227.285.260.226,674.409.654.880,227285260226.0,674409654880.0
