row_label_raw,row_label_full,col_0,Số cuối năm > Nguyên giá,Số cuối năm > Hao mòn lũy kế,Số cuối năm > Giá trị còn lại,Số đầu năm > Nguyên giá,Số đầu năm > Hao mòn lũy kế,Số đầu năm > Giá trị còn lại,numeric__Số cuối năm > Nguyên giá,numeric__Số cuối năm > Hao mòn lũy kế,numeric__Số cuối năm > Giá trị còn lại,numeric__Số đầu năm > Nguyên giá,numeric__Số đầu năm > Hao mòn lũy kế,numeric__Số đầu năm > Giá trị còn lại
Nhà biệt thư và nội thất tại biệt thư Vườn Đào tại Phú,Nhà biệt thư và nội thất tại biệt thư Vườn Đào tại Phú,Nhà biệt thư và nội thất tại biệt thư Vườn Đào tại Phú,65.769.614.864,6.897.425.953,58.872.188.911,65.769.614.864,5.163.804.494,60.605.810.370,65769614864.0,6897425953.0,58872188911.0,65769614864.0,5163804494.0,60605810370.0
"Thượng, Tây Hồ, Hà Nội","Thượng, Tây Hồ, Hà Nội","Thượng, Tây Hồ, Hà Nội",,,,,,,,,,,,
"Sản thương mại tầng 1 thuộc Dự án Sunshine Center tại Nam Từ Liêm, Hà Nội","Thượng, Tây Hồ, Hà Nội > Sản thương mại tầng 1 thuộc Dự án Sunshine Center tại Nam Từ Liêm, Hà Nội","Sản thương mại tầng 1 thuộc Dự án Sunshine Center tại Nam Từ Liêm, Hà Nội",29.336.306.860,69.848.350,29.266.458.510,-,-,-,29336306860.0,69848350.0,29266458510.0,,,
,,,95.105.921.724,6.967.274.303,88.138.647.421,65.769.614.864,5.163.804.494,60.605.810.370,95105921724.0,6967274303.0,88138647421.0,65769614864.0,5163804494.0,60605810370.0
