row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
,,,VND,VND,,
Phải trả Công ty Cổ phần Sao Ánh Dương liên quan đến hợp đồng hợp tác đầu tư (i),Phải trả Công ty Cổ phần Sao Ánh Dương liên quan đến hợp đồng hợp tác đầu tư (i),Phải trả Công ty Cổ phần Sao Ánh Dương liên quan đến hợp đồng hợp tác đầu tư (i),160.950.000.000,-,160950000000.0,
Phải trả do thanh lý hợp đồng bất động sản mua bán (ii),Phải trả do thanh lý hợp đồng bất động sản mua bán (ii),Phải trả do thanh lý hợp đồng bất động sản mua bán (ii),90.072.512.045,490.493.242.930,90072512045.0,490493242930.0
Phải trả hợp đồng hợp tác đầu tư Dư án Sunshine Center (iii),Phải trả hợp đồng hợp tác đầu tư Dư án Sunshine Center (iii),Phải trả hợp đồng hợp tác đầu tư Dư án Sunshine Center (iii),66.906.060.046,-,66906060046.0,
Phải trả do được chi hộ (iv),Phải trả do được chi hộ (iv),Phải trả do được chi hộ (iv),46.639.138.000,46.639.138.000,46639138000.0,46639138000.0
Kinh phí bảo trì tòa nhà Sunshine Center (v),Kinh phí bảo trì tòa nhà Sunshine Center (v),Kinh phí bảo trì tòa nhà Sunshine Center (v),10.916.963.237,2.925.814.258,10916963237.0,2925814258.0
Khác,Khác,Khác,1.532.207.027,7.735.611.647,1532207027.0,7735611647.0
,,,377.016.880.355,547.793.806.835,377016880355.0,547793806835.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Phải trả ngắn hạn khác cho các bên liên quan (Chi tiết tại Thuyết minh số 32),Trong đó: > Phải trả ngắn hạn khác cho các bên liên quan (Chi tiết tại Thuyết minh số 32),Phải trả ngắn hạn khác cho các bên liên quan (Chi tiết tại Thuyết minh số 32),208.197.100.635,473.913.552.295,208197100635.0,473913552295.0
