row_label_raw,row_label_full,col_0,2022Triệu VND,2021Triệu VND,numeric__2022Triệu VND,numeric__2021Triệu VND
Thu nhập hoạt động khác,Thu nhập hoạt động khác,Thu nhập hoạt động khác,Thu nhập hoạt động khác,Thu nhập hoạt động khác,,
Thu hồi nợ đã xử lý trong những năm trước,Thu nhập hoạt động khác > Thu hồi nợ đã xử lý trong những năm trước,Thu hồi nợ đã xử lý trong những năm trước,376.831,215.358,376831.0,215358.0
Thu về các công cụ tài chính phải sinh khác,Thu nhập hoạt động khác > Thu về các công cụ tài chính phải sinh khác,Thu về các công cụ tài chính phải sinh khác,14.335,43.713,14335.0,43713.0
Thu nhập khác,Thu nhập hoạt động khác > Thu nhập khác,Thu nhập khác,17.200,21.333,17200.0,21333.0
,,,408.366,280.404,408366.0,280404.0
Chi phí hoạt động khác,Chi phí hoạt động khác,Chi phí hoạt động khác,Chi phí hoạt động khác,Chi phí hoạt động khác,,
Chi từ các công cụ tài chính phải sinh khác,Chi phí hoạt động khác > Chi từ các công cụ tài chính phải sinh khác,Chi từ các công cụ tài chính phải sinh khác,(50.013),(50.766),-50013.0,-50766.0
Chi phí khác,Chi phí hoạt động khác > Chi phí khác,Chi phí khác,(3.471),(8.648),-3471.0,-8648.0
,,,(53.484),(59.414),-53484.0,-59414.0
Lãi thuần từ hoạt động khác,Chi phí hoạt động khác > Lãi thuần từ hoạt động khác,Lãi thuần từ hoạt động khác,354.882,220.990,354882.0,220990.0
