row_label_raw,row_label_full,col_0,2022Số cổ phiếu,2021Số cổ phiếu(Trình bày lại)(*),2021Số cổ phiếu(Như đã trìnhbảy trước đây),numeric__2022Số cổ phiếu,numeric__2021Số cổ phiếu(Trình bày lại)(*),numeric__2021Số cổ phiếu(Như đã trìnhbảy trước đây)
Số cổ phiếu phổ thông đã phát hành năm trước mang sang,Số cổ phiếu phổ thông đã phát hành năm trước mang sang,Số cổ phiếu phổ thông đã phát hành năm trước mang sang,1.553.142.993,1.109.387.852,1.109.387.852,1553142993.0,1109387852.0,1109387852.0
Ảnh hưởng của việc phát hành cổ phiếu thường,Ảnh hưởng của việc phát hành cổ phiếu thường,Ảnh hưởng của việc phát hành cổ phiếu thường,554.529.952,998.285.093,443.755.141,554529952.0,998285093.0,443755141.0
Số bình quân gia quyền của cổ phiếu phổ thông trong năm,Số bình quân gia quyền của cổ phiếu phổ thông trong năm,Số bình quân gia quyền của cổ phiếu phổ thông trong năm,2.107.672.945,2.107.672.945,1.553.142.993,2107672945.0,2107672945.0,1553142993.0
