row_label_raw,row_label_full,col_0,End of year VND,Beginning of year VND,numeric__End of year VND,numeric__Beginning of year VND
Third parties,Third parties,Third parties,"53,148,260",-,,
Related parties (Note 33(b)),Related parties (Note 33(b)),Related parties (Note 33(b)),"1,437,362,987","1,930,007,663",,
,,,"1,490,511,247","1,930,007,663",,
