row_label_raw,row_label_full,Bên liên quan,Nội dung nghiệp vụ,Năm nay VND,Năm trước VND,numeric__Nội dung nghiệp vụ,numeric__Năm nay VND,numeric__Năm trước VND
Công ty TNHH Lữ hành Quốc tế TTC,Công ty TNHH Lữ hành Quốc tế TTC,Công ty TNHH Lữ hành Quốc tế TTC,Mua hàng hóa và dịch vụ,1.812.312.691,3.888.147.709,,1812312691.0,3888147709.0
Công ty TNHH Dịch vụ Quản lý Bất động sản Sài Gòn Thương Tín,Công ty TNHH Dịch vụ Quản lý Bất động sản Sài Gòn Thương Tín,Công ty TNHH Dịch vụ Quản lý Bất động sản Sài Gòn Thương Tín,Mua hàng hóa và dịch vụ,19.828.000,18.000.000,,19828000.0,18000000.0
Công ty Cổ phần Thương mại Dịch vụ Y tế DHA,Công ty Cổ phần Thương mại Dịch vụ Y tế DHA,Công ty Cổ phần Thương mại Dịch vụ Y tế DHA,Mua hàng hóa và dịch vụ,797.176.482,753.985.000,,797176482.0,753985000.0
Công ty TNHH DHA Cosmetics,Công ty TNHH DHA Cosmetics,Công ty TNHH DHA Cosmetics,Mua hàng hóa và dịch vụ,23.621.818,-,,23621818.0,
Công ty Cổ phần Chè Thành Ngọc,Công ty Cổ phần Chè Thành Ngọc,Công ty Cổ phần Chè Thành Ngọc,Mua hàng hóa và dịch vụ,-,23.672.727,,,23672727.0
Chi nhánh Công ty TNHH Du Lịch Thành Thành Công Lâm Đồng - Khách Sạn Ngọc Lan,Chi nhánh Công ty TNHH Du Lịch Thành Thành Công Lâm Đồng - Khách Sạn Ngọc Lan,Chi nhánh Công ty TNHH Du Lịch Thành Thành Công Lâm Đồng - Khách Sạn Ngọc Lan,Doanh thu bán hàng và cung cấp dịch vụ,67.670.539,-,,67670539.0,
Công ty Cổ phần Xuất nhập khẩu Agris Ninh Hòa,Công ty Cổ phần Xuất nhập khẩu Agris Ninh Hòa,Công ty Cổ phần Xuất nhập khẩu Agris Ninh Hòa,Doanh thu bán hàng và cung cấp dịch vụ,35.100.000,167.220.000,,35100000.0,167220000.0
