row_label_raw,row_label_full,col_0,Current year VND,Previous year VND,numeric__Current year VND,numeric__Previous year VND
Cost of electricity sold,Cost of electricity sold,Cost of electricity sold,"1,193,280,464,925","1,029,261,488,257",,
Cost of services rendered,Cost of services rendered,Cost of services rendered,"10,952,867,761","10,564,272,110",,
Cost of construction contracts,Cost of construction contracts,Cost of construction contracts,"10,861,148,324","2,074,451,619",,
Cost of merchandises sold,Cost of merchandises sold,Cost of merchandises sold,"287,154,000","628,357,968",,
Provision for decline in value of inventories,Provision for decline in value of inventories,Provision for decline in value of inventories,"36,749,161,000",-,,
,,,"1,252,130,796,010","1,042,528,569,954",,
