row_label_raw,row_label_full,col_0,End of year VND,Beginning of year VND,numeric__End of year VND,numeric__Beginning of year VND
Electricity Power Trading Company,Electricity Power Trading Company,Electricity Power Trading Company,"311,033,382,648","377,493,365,971",,
Central Power Corporation,Central Power Corporation,Central Power Corporation,"85,605,001,322","75,693,456,552",,
Southern Power Corporation,Southern Power Corporation,Southern Power Corporation,"7,240,190,682","7,499,323,740",,
