row_label_raw,row_label_full,col_0,Current year VND,Previous year VND,numeric__Current year VND,numeric__Previous year VND
Staff costs,Staff costs,Staff costs,"60,686,318,539","73,100,386,743",,
Outside service expenses,Outside service expenses,Outside service expenses,"26,498,651,031","22,192,610,281",,
Tools and office supplies,Tools and office supplies,Tools and office supplies,"9,820,591,104","6,647,151,971",,
Depreciation and amortisation,Depreciation and amortisation,Depreciation and amortisation,"7,242,992,772","8,367,496,282",,
Others,Others,Others,"31,241,100,580","48,171,391,619",,
,,,"135,489,654,026","158,479,036,896",,
