row_label_raw,row_label_full,col_0,Current year VND,Previous year VND,numeric__Current year VND,numeric__Previous year VND
Beginning of year,Beginning of year,Beginning of year,"168,150,343,624","112,949,964,187",,
Increase in associates during the year,Increase in associates during the year,Increase in associates during the year,-,"49,990,000,000",,
Net profit sharing from associates,Net profit sharing from associates,Net profit sharing from associates,"5,367,117,999","5,210,379,437",,
End of year,End of year,End of year,"173,517,461,623","168,150,343,624",,
