row_label_raw,row_label_full,col_0,Current year VND,Previous year VND,numeric__Current year VND,numeric__Previous year VND
Net revenue from sales of electricity,Net revenue from sales of electricity,Net revenue from sales of electricity,"2,297,665,425,496","2,147,820,922,776",,
Net revenue from rendering of services,Net revenue from rendering of services,Net revenue from rendering of services,"13,415,983,021","11,837,671,170",,
Net revenue from construction contracts,Net revenue from construction contracts,Net revenue from construction contracts,"13,858,014,233","3,038,303,749",,
Net revenue from sales of merchandises,Net revenue from sales of merchandises,Net revenue from sales of merchandises,"375,000,000","759,250,001",,
,,,"2,325,314,422,750","2,163,456,147,696",,
