row_label_raw,row_label_full,col_0,End of year VND,Beginning of year VND,numeric__End of year VND,numeric__Beginning of year VND
Dividends payable,Dividends payable,Dividends payable,"4,135,191,402","4,161,364,602",,
Forest environment protection fees,Forest environment protection fees,Forest environment protection fees,"1,580,070,208","1,561,721,796",,
Others,Others,Others,"3,765,169,126","4,232,970,048",,
,,,"9,480,430,736","9,956,056,446",,
