row_label_raw,row_label_full,Lương và thường của Chủ tịch Hội đồng Quản trị và Ban Tổng Giám đốc,Lương và thường của Chủ tịch Hội đồng Quản trị và Ban Tổng Giám đốc_1,Lương và thường của Chủ tịch Hội đồng Quản trị và Ban Tổng Giám đốc_2,Lương và thường của Chủ tịch Hội đồng Quản trị và Ban Tổng Giám đốc_3,numeric__Lương và thường của Chủ tịch Hội đồng Quản trị và Ban Tổng Giám đốc_1,numeric__Lương và thường của Chủ tịch Hội đồng Quản trị và Ban Tổng Giám đốc_2,numeric__Lương và thường của Chủ tịch Hội đồng Quản trị và Ban Tổng Giám đốc_3
Ông Tân Xuân Hiến,Ông Tân Xuân Hiến,Ông Tân Xuân Hiến,Chủ tịch,1.698.224.000,1.698.399.000,,1698224000.0,1698399000.0
Bà Nguyễn Thái Hà,Bà Nguyễn Thái Hà,Bà Nguyễn Thái Hà,Tổng Giám đốc,2.716.986.000,2.716.706.000,,2716986000.0,2716706000.0
Ông Lê Thanh Vinh,Ông Lê Thanh Vinh,Ông Lê Thanh Vinh,Phó Tổng Giám đốc,,,,,
,,,thường trực,2.142.174.000,2.142.314.000,,2142174000.0,2142314000.0
Ông Nguyễn Phong Phú,Ông Lê Thanh Vinh > Ông Nguyễn Phong Phú,Ông Nguyễn Phong Phú,Phó Tổng Giám đốc,1.592.319.000,1.592.284.000,,1592319000.0,1592284000.0
Bà Trần Thị Hồng Thẩm,Bà Trần Thị Hồng Thẩm,Bà Trần Thị Hồng Thẩm,Giám đốc tài chính,,,,,
,,,kiêm Kế toán trường,1.086.569.000,1.086.569.000,,1086569000.0,1086569000.0
