row_label_raw,row_label_full,col_0,End of year VND,Beginning of year VND,numeric__End of year VND,numeric__Beginning of year VND
Cash on hand,Cash on hand,Cash on hand,"31,086,305","51,985,772",,
Cash at bank,Cash at bank,Cash at bank,"99,878,118,587","71,847,524,797",,
Cash equivalents (*),Cash equivalents (*),Cash equivalents (*),"63,808,502,180","157,205,578,380",,
,,,"163,717,707,072","229,105,088,949",,
