row_label_raw,row_label_full,col_0,End of year VND,Beginning of year VND,numeric__End of year VND,numeric__Beginning of year VND
Third parties (*),Third parties (*),Third parties (*),"20,329,154,499","15,201,909,715",,
Related parties (Note 33(b)),Related parties (Note 33(b)),Related parties (Note 33(b)),"199,550,000","764,356,515",,
,,,"20,528,704,499","15,966,266,230",,
