row_label_raw,row_label_full,col_0,Current year VND,Previous year VND,numeric__Current year VND,numeric__Previous year VND
Beginning of year,Beginning of year,Beginning of year,"68,886,056,526","61,021,010,701",,
Increase during the year (Note 22),Increase during the year (Note 22),Increase during the year (Note 22),"19,824,921,441","30,311,227,924",,
Utilised during the year,Utilised during the year,Utilised during the year,"(16,900,045,619)","(22,446,182,099)",,
End of year,End of year,End of year,"71,810,932,348","68,886,056,526",,
