row_label_raw,row_label_full,col_0,Tại ngày cuối năm,Tại ngày cuối năm_1,Tại ngày cuối năm_2,Tại ngày đầu năm,Tại ngày đầu năm_1,Tại ngày đầu năm_2,numeric__Tại ngày cuối năm,numeric__Tại ngày cuối năm_1,numeric__Tại ngày cuối năm_2,numeric__Tại ngày đầu năm,numeric__Tại ngày đầu năm_1,numeric__Tại ngày đầu năm_2
,,,Tổng nợ thuê tài chính VND,Chi phí lãi thuê VND,Nợ gốc VND,Tổng nợ thuê tài chính VND,Chi phí lãi thuê VND,Nợ gốc VND,,,,,,
Dưới 1 năm,Dưới 1 năm,Dưới 1 năm,15.672.732.825,2.847.841.314,12.824.891.511,4.778.620.760,682.929.380,4.095.691.380,15672732825.0,2847841314.0,12824891511.0,4778620760.0,682929380.0,4095691380.0
Từ 1 - 5 năm,Từ 1 - 5 năm,Từ 1 - 5 năm,36.161.158.726,3.988.503.273,32.172.655.453,6.156.324.057,440.177.962,5.716.146.095,36161158726.0,3988503273.0,32172655453.0,6156324057.0,440177962.0,5716146095.0
,,,51.833.891.551,6.836.344.587,44.997.546.964,10.934.944.817,1.123.107.342,9.811.837.475,51833891551.0,6836344587.0,44997546964.0,10934944817.0,1123107342.0,9811837475.0
