row_label_raw,row_label_full,col_0,End of year VND,Beginning of year VND,numeric__End of year VND,numeric__Beginning of year VND
July Star Vietnam Limited Company,July Star Vietnam Limited Company,July Star Vietnam Limited Company,"6,773,103,060","6,773,103,060",,
Dong Nam Electrical Accessories Company Limited,Dong Nam Electrical Accessories Company Limited,Dong Nam Electrical Accessories Company Limited,"3,234,686,000",-,,
