row_label_raw,row_label_full,col_0,Số cổ phiếu,Cổ phiếu phổ thông VND,Cổ phiếu ưu đãi VND,Tổng cộng VND,numeric__Số cổ phiếu,numeric__Cổ phiếu phổ thông VND,numeric__Cổ phiếu ưu đãi VND,numeric__Tổng cộng VND
Tại ngày 1 tháng 1 năm 2023,Tại ngày 1 tháng 1 năm 2023,Tại ngày 1 tháng 1 năm 2023,386.136.902,3.219.369.020.000,642.000.000.000,3.861.369.020.000,386136902.0,3219369020000.0,642000000000.0,3861369020000.0
Chia cổ tức bằng cổ phiếu,Chia cổ tức bằng cổ phiếu,Chia cổ tức bằng cổ phiếu,19.312.499,193.124.990.000,-,193.124.990.000,19312499.0,193124990000.0,,193124990000.0
Tại ngày 31 tháng 12 năm 2023,Tại ngày 31 tháng 12 năm 2023,Tại ngày 31 tháng 12 năm 2023,405.449.401,3.412.494.010.000,642.000.000.000,4.054.494.010.000,405449401.0,3412494010000.0,642000000000.0,4054494010000.0
Chia cổ tức bằng cổ phiếu,Chia cổ tức bằng cổ phiếu,Chia cổ tức bằng cổ phiếu,17.058.970,170.589.700.000,-,170.589.700.000,17058970.0,170589700000.0,,170589700000.0
Tại ngày 31 tháng 12 năm 2024,Tại ngày 31 tháng 12 năm 2024,Tại ngày 31 tháng 12 năm 2024,422.508.371,3.583.083.710.000,642.000.000.000,4.225.083.710.000,422508371.0,3583083710000.0,642000000000.0,4225083710000.0
