row_label_raw,row_label_full,col_0,Năm trước,Năm trước_1,Năm trước_2,numeric__Năm trước,numeric__Năm trước_1,numeric__Năm trước_2
,,,Số liệu báo cáotrước đây,Điều chỉnh,Số liệu trìnhbảy lại,,,
Lợi nhuận thuần phân bổ cho các cổđông (VND),Lợi nhuận thuần phân bổ cho các cổđông (VND),Lợi nhuận thuần phân bổ cho các cổđông (VND),137.243.674.272,-,137.243.674.272,137243674272.0,,137243674272.0
Cổ tức cho cổ phần ưu đãi,Cổ tức cho cổ phần ưu đãi,Cổ tức cho cổ phần ưu đãi,(39.290.400.000),-,(39.290.400.000),-39290400000.0,,-39290400000.0
"Điều chỉnh giảm số trích quỹ khenthường, phúc lợi (VND)","Điều chỉnh giảm số trích quỹ khenthường, phúc lợi (VND)","Điều chỉnh giảm số trích quỹ khenthường, phúc lợi (VND)",(24.877.054.641),(2.624.942.454),(27.501.997.095),-24877054641.0,-2624942454.0,-27501997095.0
,,,73.076.219.631,(2.624.942.454),70.451.277.177,73076219631.0,-2624942454.0,70451277177.0
Bình quân số cổ phiếu phổ thông đanglưu hành (cổ phiếu),Bình quân số cổ phiếu phổ thông đanglưu hành (cổ phiếu),Bình quân số cổ phiếu phổ thông đanglưu hành (cổ phiếu),341.249.401,17.058.970,358.308.371,341249401.0,17058970.0,358308371.0
Lãi cơ bản trên mỗi cổ phiếu (VND),Lãi cơ bản trên mỗi cổ phiếu (VND),Lãi cơ bản trên mỗi cổ phiếu (VND),214,,197,214.0,,197.0
