row_label_raw,row_label_full,col_0,Current year VND,Previous year VND,numeric__Current year VND,numeric__Previous year VND
Depreciation and amortisation,Depreciation and amortisation,Depreciation and amortisation,"804,297,740,099","697,158,468,900",,
Outside service expenses,Outside service expenses,Outside service expenses,"279,222,779,315","247,120,843,288",,
Staff costs,Staff costs,Staff costs,"131,783,632,462","139,953,087,131",,
Raw materials,Raw materials,Raw materials,"43,265,670,558","55,288,061,746",,
Others,Others,Others,"129,157,875,420","61,844,055,174",,
,,,"1,387,727,697,854","1,201,364,516,239",,
